sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_rx_ns,http_latency_ms,T,millis,L,R,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
372,True,,1783528400.343803,427663093000000,427663500000000,407.0,1007,794114,0,0,12.3651,-0.058999,-0.007399,-131.3268,2.050781,0.898438,978.8281,-0.52125,0.65625,0.03875,33,-37,-44,49.44444,True,216,37.248916,-80.41812367,7,1.28,681.9,0.154333332,341.68,354341,1002,0
373,True,,1783528401.7588272,427664500000000,427664921000000,421.0,1007,795537,0,0,12.3651,-0.112406,-0.106197,-131.7405,3.027344,-0.566406,980.293,-0.08375,-1.15625,0.03875,32,-35,-45,50,True,635,37.2489135,-80.41811983,7,1.28,681.5,0.30352222,341.68,355229,1004,0
374,True,,1783528403.1761029,427665921000000,427666328000000,407.0,1007,796939,0,0,12.3651,-0.015653,0.025474,-131.2816,0.585938,-1.542969,978.3398,0.41625,1.09375,0.41375,32,-37,-43,50,True,38,37.24890933,-80.4181145,7,1.28,680.3,0.282944442,341.68,356080,1008,0
375,True,,1783528404.5863159,427667328000000,427667703000000,375.0,1007,798338,0,0,12.3651,0.221715,0.489979,-130.8745,3.027344,-0.566406,981.7578,0.22875,15.15625,0.16375,30,-37,-44,49.44444,True,433,37.24891233,-80.41811717,8,1.22,680,0.113177777,341.68,357099,1010,0
376,True,,1783528405.975923,427668718000000,427669125000000,407.0,1007,799751,0,0,12.3651,-0.125054,-0.026734,-131.5611,-0.878906,-1.542969,983.7109,-0.33375,0.46875,-0.14875,33,-37,-45,49.44444,True,849,37.2489165,-80.4181215,8,1.22,680,0.041155555,341.68,357813,1012,0
377,True,,1783528407.3921828,427670140000000,427670546000000,406.0,1007,801158,0,0,12.3651,0.193345,-0.244214,-131.4031,2.539063,-1.542969,978.8281,-0.39625,-0.03125,-0.58625,31,-36,-44,49.44444,True,254,37.2489155,-80.41812083,8,1.22,679.6,0.077166666,341.68,358844,1016,0
378,True,,1783528408.7975452,427671546000000,427671953000000,407.0,1007,802548,0,0,12.3651,-0.286447,0.142763,-131.8463,4.003906,-3.496094,981.2695,0.16625,-1.28125,-0.02375,32,-34,-43,50,True,647,37.24891167,-80.41811767,8,1.22,679.4,0.17491111,341.68,359698,1018,0
379,True,,1783528410.218277,427672968000000,427673359000000,391.0,1007,803969,0,0,12.35738,-0.145971,0.111705,-131.0758,1.5625,-3.496094,980.7813,-0.39625,-0.90625,0.22625,31,-35,-45,50,True,66,37.24890567,-80.418106,8,1.22,678.6,0.375544441,341.68,360579,1022,0
380,True,,1783528411.6085732,427674359000000,427674750000000,391.0,1007,805359,0,0,12.35738,0.087186,-0.054067,-131.5932,2.539063,-0.566406,980.7813,0.04125,-0.34375,-0.58625,31,-35,-44,50,True,459,37.2489115,-80.41811267,8,1.22,678.7,0.138899999,341.68,361595,1024,0
381,True,,1783528412.997971,427675750000000,427676140000000,390.0,1007,806767,0,0,12.35738,-0.001286,0.073992,-130.9343,1.5625,-1.542969,978.8281,0.16625,0.96875,0.03875,32,-36,-45,50.55556,True,865,37.2489035,-80.418104,8,1.22,678.6,0.43213333,341.68,362300,1026,0
382,True,,1783528414.4057746,427677156000000,427677593000000,437.0,1007,808206,0,0,12.35738,-0.046768,-0.151671,-131.109,4.003906,-2.03125,979.8047,0.16625,-0.71875,-0.08625,31,-35,-44,49.44444,True,305,37.2489025,-80.4181035,8,1.22,678.1,0.097744444,341.68,363360,1030,0
383,True,,1783528415.8512788,427678593000000,427678984000000,391.0,1007,809614,0,0,12.35738,-0.029257,-0.002831,-130.8167,0.097656,-2.519531,980.7813,0.85375,-0.84375,-0.08625,32,-36,-43,49.44444,True,715,37.24890483,-80.4181035,8,1.22,677.6,0.169766665,341.68,364161,1032,0
384,True,,1783528417.2533705,427680000000000,427680531000000,531.0,1007,811022,0,0,12.35738,-0.180263,-0.207914,-131.3124,3.027344,-0.566406,979.8047,-0.83375,-2.03125,-0.08625,31,-36,-43,50,True,123,37.24890267,-80.41809917,8,1.22,677.2,0.025722222,341.68,365093,1036,0
385,True,,1783528418.785457,427681531000000,427681937000000,406.0,1007,812553,0,0,12.35738,-0.059614,-0.021296,-131.4143,0.097656,-3.007813,980.7813,0.85375,-0.28125,-0.14875,33,-36,-43,49.44444,True,649,37.24890117,-80.4180965,8,1.23,677,0.061733333,341.68,366072,1038,0
386,True,,1783528420.191776,427682937000000,427683359000000,422.0,1007,813983,0,0,12.37693,-0.10199,-0.188779,-131.26,2.539063,-0.566406,982.7344,-0.39625,-0.65625,-0.08625,32,-37,-45,49.44444,True,81,37.24889517,-80.41808783,8,1.23,676.6,0.185199998,341.68,366967,1042,0
387,True,,1783528421.6231017,427684375000000,427684765000000,390.0,1007,815384,0,0,12.37693,-0.147069,-0.096649,-131.3685,0.585938,-0.566406,980.293,-0.27125,0.21875,-0.27375,32,-36,-44,49.44444,True,487,37.24889583,-80.4180865,8,1.23,676.2,0.077166666,341.68,367983,1044,0
388,True,,1783528423.0224874,427685765000000,427686156000000,391.0,1007,816779,0,0,12.37693,0.024443,-0.167699,-130.8146,0.585938,-2.03125,981.7578,0.22875,0.34375,0.10125,31,-37,-43,49.44444,True,881,37.24889417,-80.418084,8,1.23,675.7,0.092599999,341.68,368681,1046,0
389,True,,1783528424.4182405,427687171000000,427687593000000,422.0,1007,818209,0,0,12.37693,0.211139,-0.423639,-130.8371,3.515625,-1.542969,980.293,0.04125,0.15625,-0.08625,30,-37,-44,50,True,307,37.24888717,-80.418077,8,1.23,674.6,0.097744444,341.68,369732,1050,0
390,True,,1783528425.8481734,427688593000000,427688984000000,391.0,1007,819600,0,0,12.37693,0.120863,-0.29684,-130.82,2.539063,0.410156,976.875,-0.58375,0.71875,-0.27375,31,-37,-43,49.44444,True,697,37.248883,-80.418073,8,1.23,674.3,0.154333332,341.68,370531,1052,0
391,True,,1783528427.239557,427689984000000,427690359000000,375.0,1007,820993,0,0,12.37693,0.153528,-0.198984,-131.0626,3.027344,-0.078125,978.3398,-0.08375,0.59375,0.10125,32,-37,-45,50,True,94,37.24888483,-80.41807467,8,1.23,673.3,0.190344443,341.68,371434,1056,0
392,True,,1783528428.6352394,427691375000000,427691828000000,453.0,1007,822450,0,0,12.37693,-0.006961,-0.778941,-131.2774,1.074219,-2.03125,980.293,0.16625,-0.71875,-0.39875,30,-35,-44,50,True,544,37.24888633,-80.41807633,8,1.23,672.7,0.246933331,341.68,372442,1058,0
393,True,,1783528430.0900545,427692843000000,427693234000000,391.0,1007,823850,0,0,12.35318,0.068769,-0.213763,-131.4964,4.003906,-3.007813,980.7813,0.47875,1.15625,-0.21125,29,-35,-43,50,True,66,37.2488815,-80.41807617,8,1.23,672.8,0.108033332,341.68,373209,1061,0
394,True,,1783528431.4942684,427694234000000,427694640000000,406.0,1007,825252,0,0,12.35318,0.196298,-0.418153,-131.7442,3.515625,-1.542969,979.8047,-0.20875,2.65625,-0.52375,30,-37,-44,49.44444,True,355,37.24888667,-80.41808167,8,1.23,672.4,0.308666664,341.68,374232,1064,0
395,True,,1783528432.8953273,427695640000000,427696046000000,406.0,1007,826675,0,0,12.35318,-0.013368,-0.017083,-131.3413,-0.390625,-1.542969,977.8516,-0.08375,1.40625,-0.52375,31,-36,-45,50,True,773,37.2488825,-80.418079,8,1.23,672.3,0.118322221,341.68,374990,1066,0
396,True,,1783528434.3200443,427697062000000,427697484000000,422.0,1007,828095,0,0,12.35318,-0.253431,0.011108,-131.7578,4.003906,-0.566406,980.7813,0.16625,0.15625,0.47625,32,-35,-45,50,True,198,37.24888067,-80.418081,8,1.23,671.6,0.056588888,341.68,375995,1070,0
397,True,,1783528435.734696,427698484000000,427698875000000,391.0,1007,829487,0,0,12.35318,-0.081661,0.01187,-130.9448,3.515625,-1.542969,979.8047,0.16625,-0.28125,0.53875,32,-36,-45,50,True,584,37.2488805,-80.41807983,8,1.23,670.9,0.144044443,341.68,376881,1072,0
398,True,,1783528437.12793,427699875000000,427700281000000,406.0,1007,830914,0,0,12.35318,-0.017448,-0.165153,-131.2752,6.445313,-0.566406,980.7813,0.35375,-0.90625,0.16375,32,-35,-42,50,True,16,37.24888067,-80.418081,8,1.23,670.5,0.123466666,341.68,377702,1076,0
399,True,,1783528438.554757,427701296000000,427701718000000,422.0,1007,832349,0,0,12.35318,-0.045329,-0.185635,-130.5126,3.027344,-2.03125,975.8984,-0.33375,-1.84375,0.16375,31,-37,-45,49.44444,True,449,37.24888117,-80.41808117,9,1.2,670,0.061733333,341.68,378749,1078,0
400,True,,1783528439.9871323,427702734000000,427703125000000,391.0,1007,833751,0,0,12.36918,-0.103081,0.031858,-131.1218,-0.390625,-0.566406,982.7344,-0.02125,-1.40625,0.16375,32,-36,-44,49.44444,True,852,37.24888167,-80.41808167,8,1.23,669.7,0.061733333,341.68,379436,1080,0
401,True,,1783528441.3897593,427704140000000,427704546000000,406.0,1007,835166,0,0,12.36918,-0.111724,0.015051,-131.147,2.539063,-0.566406,980.7813,0.60375,-0.34375,0.28875,31,-35,-43,50,True,261,37.24888217,-80.41808017,9,1.2,668.9,0.108033332,341.68,380467,1084,0
402,True,,1783528442.8042624,427705546000000,427705953000000,407.0,1007,836569,0,0,12.36918,0.094024,-0.338979,-131.2398,1.5625,-2.519531,976.875,-0.20875,-0.78125,0.22625,32,-38,-44,49.44444,True,667,37.24888117,-80.41807883,9,1.2,668.7,0.066877777,341.68,381299,1086,0
403,True,,1783528444.2120585,427706953000000,427707359000000,390.0,1007,837968,0,0,12.36918,-0.099554,0.09334,-130.8634,4.003906,-3.496094,981.2695,0.22875,2.34375,-0.21125,30,-35,-44,49.44444,True,67,37.24888033,-80.41807317,9,1.2,668.3,0.293233331,341.68,382172,1090,0
404,True,,1783528445.6086824,427708359000000,427708796000000,437.0,1007,839415,0,0,12.36918,0.126366,-0.334836,-131.2941,4.003906,-0.078125,981.2695,0.41625,-0.40625,-0.08625,31,-37,-45,50,True,513,37.248884,-80.41807133,9,1.2,667.7,0.426988885,341.68,383195,1092,0
405,True,,1783528447.053986,427709796000000,427710203000000,391.0,1007,840817,0,0,12.36918,0.118192,-0.426145,-130.8221,2.050781,-1.542969,978.8281,0.22875,-2.03125,0.28875,30,-36,-44,49.44444,True,31,37.24887767,-80.4180685,9,1.2,667.5,0.138899999,341.68,383927,1095,0
406,True,,1783528448.4564278,427711203000000,427711640000000,437.0,1007,842250,0,0,12.36918,0.052734,-0.216706,-130.7268,4.003906,-2.519531,978.8281,0.10375,1.09375,-0.02375,30,-37,-44,49.44444,True,348,37.2488755,-80.418071,8,1.53,667.7,0.221211109,341.68,384972,1098,0
407,True,,1783528449.889501,427712640000000,427713031000000,391.0,1007,843648,0,0,12.36097,-0.009397,-0.013185,-130.5958,4.492188,-0.566406,982.7344,0.16625,0.21875,0.28875,32,-37,-43,49.44444,True,746,37.2488755,-80.41807167,8,1.53,667.4,0.221211109,341.68,385717,1100,0
408,True,,1783528451.286405,427714031000000,427714515000000,469.0,1007,845122,0,0,12.36097,-0.044782,-0.168292,-130.8176,4.003906,-1.054688,980.7813,-0.39625,0.96875,-0.52375,31,-37,-45,50,True,221,37.24887917,-80.41807833,9,1.2,667.4,0.360111108,341.68,386739,1104,0
409,True,,1783528452.7653522,427715515000000,427715906000000,391.0,1007,846528,0,0,12.36097,-0.033448,-0.077893,-130.7499,4.003906,-2.03125,982.2461,-0.14625,-0.65625,-0.64875,32,-36,-43,50,True,626,37.248881,-80.4180735,9,1.2,667,0.056588888,341.68,387613,1106,0
410,True,,1783528454.168744,427716921000000,427717296000000,375.0,1007,847917,0,0,12.36097,-0.06374,-0.165833,-131.4101,3.515625,-1.542969,981.2695,-0.02125,-0.78125,-0.58625,33,-38,-45,49.44444,True,17,37.24888133,-80.418062,8,1.23,666.6,0.411555552,341.68,388438,1110,0
411,True,,1783528455.5577323,427718296000000,427718687000000,391.0,1007,849310,0,0,12.36097,-0.13629,0.119742,-131.4545,3.027344,-1.054688,979.8047,0.60375,2.34375,-0.33625,31,-34,-45,50,True,410,37.24888183,-80.41806417,8,1.23,666,0.318955553,341.68,389445,1112,0
412,True,,1783528456.951663,427719703000000,427720093000000,390.0,1007,850730,0,0,12.36097,-0.040518,-0.16083,-131.046,3.515625,-1.054688,979.3164,-0.45875,-1.21875,0.28875,31,-36,-41,49.44444,True,828,37.24887583,-80.418057,8,1.23,666,0.216066665,341.68,390147,1114,0
413,True,,1783528458.368803,427721109000000,427721515000000,406.0,1007,852130,0,0,12.36097,0.013113,-0.741739,-131.5073,3.027344,-0.078125,977.3633,-0.14625,-0.09375,-0.02375,32,-37,-44,49.44444,True,227,37.2488775,-80.41804617,8,1.23,665.2,0.308666664,341.68,391157,1118,0
414,True,,1783528459.769872,427722515000000,427722937000000,422.0,1007,853551,0,0,12.37293,-0.078579,-0.137759,-131.1063,3.515625,-2.03125,980.7813,0.22875,2.53125,0.22625,31,-34,-45,49.44444,True,649,37.24887767,-80.41804483,8,1.23,665.3,0.17491111,341.68,392015,1120,0
415,True,,1783528461.191639,427723937000000,427724406000000,469.0,1007,855018,0,0,12.37293,0.230929,-0.50832,-131.1437,-0.390625,-1.542969,978.3398,0.04125,0.15625,0.10125,31,-37,-45,49.44444,True,115,37.24888233,-80.418048,8,1.23,665,0.164622221,341.68,392936,1124,0
416,True,,1783528462.6566823,427725406000000,427725812000000,406.0,1007,856426,0,0,12.37293,0.091889,0.005974,-130.8549,1.5625,-0.566406,981.2695,0.85375,1.34375,-0.52375,32,-37,-45,49.44444,True,527,37.24888483,-80.41805167,8,1.23,664.6,0.169766665,341.68,393905,1126,0
417,True,,1783528464.066917,427726812000000,427727234000000,422.0,1007,857849,0,0,12.37293,0.05532,-0.131686,-131.1245,1.074219,-1.054688,979.8047,-0.45875,0.21875,-0.08625,30,-36,-45,50,True,60,37.24887917,-80.418062,8,1.23,664.4,0.231499998,341.68,394663,1129,0
418,True,,1783528465.4868755,427728234000000,427728656000000,422.0,1007,859271,0,0,12.37293,0.032044,-0.152773,-130.6604,1.074219,-3.007813,980.7813,-0.14625,-0.28125,-0.21125,30,-34,-43,50,True,367,37.248884,-80.41805583,8,1.23,664,0.308666664,341.68,395698,1132,0
419,True,,1783528466.908695,427729656000000,427730046000000,390.0,1007,860664,0,0,12.37293,0.104162,-0.398337,-131.1088,0.097656,-1.542969,980.293,0.29125,0.59375,-0.39875,32,-37,-46,49.44444,True,765,37.24888433,-80.4180575,8,1.23,663.5,0.216066665,341.68,396425,1134,0
420,True,,1783528468.302866,427731046000000,427731437000000,391.0,1007,862063,0,0,12.37293,0.037305,-0.031495,-130.8611,1.5625,-1.542969,978.3398,-0.27125,1.15625,-0.27375,32,-37,-44,49.44444,True,164,37.24888217,-80.41805933,8,1.23,663,0.159477776,341.68,397389,1138,0
421,True,,1783528469.7023947,427732453000000,427732828000000,375.0,1007,863455,0,0,12.36885,0.065248,-0.055117,-130.9669,3.027344,-2.519531,983.2227,-0.52125,0.59375,0.03875,32,-38,-44,49.44444,True,551,37.248882,-80.41805917,8,1.23,663,0.154333332,341.68,398317,1140,0
422,True,,1783528471.0942428,427733843000000,427734281000000,438.0,1007,864898,0,0,12.36885,-0.217714,-0.358743,-131.2656,0.585938,0.410156,976.875,-0.70875,-2.46875,-0.08625,32,-36,-43,50,True,107,37.24888,-80.41806983,9,1.2,662.7,0.545311106,341.68,399122,1143,0
423,True,,1783528472.5354857,427735281000000,427735750000000,453.0,1007,866364,0,0,12.36885,0.116411,-0.527819,-131.9219,1.5625,-2.519531,979.3164,-0.02125,0.15625,0.60125,31,-36,-44,49.44444,True,459,37.248881,-80.418065,8,1.23,662.9,0.262366664,341.68,400202,1146,0
424,True,,1783528474.00538,427736750000000,427737140000000,390.0,1007,867758,0,0,12.36885,-0.107862,-0.152195,-131.2739,1.5625,-2.519531,984.1992,-0.20875,-1.28125,0.03875,32,-37,-45,50.55556,True,858,37.24888183,-80.418065,8,1.23,662.8,0.30352222,341.68,400882,1148,0
