sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
269,True,,1783617872.5834484,517135328000000,517135328000000,517135953000000,517135640500000,625.0,488.751,488.751,517135.953,517135.953,,516646.832,True,25,0,False,0,1007,269,488751,488753,488751,0,0,0,0,12.37277,0.24335,-0.368636,-137.1581,0.566406,-2.099609,981.5527,0.17875,0.35875,-0.4025,31,-30,-46,48.33333,True,444,3,37.24889633,-80.41814617,9,1.14,,,,265140,954,82
270,True,,1783617874.2173567,517136968000000,517136968000000,517137593000000,517137280500000,625.0,490.384,490.384,517137.593,517137.593,,516646.83300000004,True,25,0,False,0,1007,270,490384,490386,490384,0,0,0,0,12.37277,-0.196482,-0.655704,-137.8571,2.03125,-0.634766,980.5762,-0.13375,-1.32875,-0.1525,33,-28,-45,48.33333,True,80,3,37.24889717,-80.41814533,9,1.14,,,,266046,958,82
271,True,,1783617875.8494656,517138593000000,517138593000000,517139109000000,517138851000000,516.0,492.021,492.021,517139.109,517139.109,,516646.83300000004,True,25,0,False,0,1007,271,492021,492022,492021,0,0,0,0,12.37277,-0.097698,0.229596,-137.9176,1.054688,-1.123047,977.6465,0.36625,1.35875,0.16,31,-28,-45,48.33333,True,716,3,37.24889767,-80.418144,9,1.14,,,,267050,960,82
272,True,,1783617877.3641343,517140109000000,517140109000000,517140750000000,517140429500000,641.0,493.544,493.544,517140.75,517140.75,,516646.8765,True,25,0,False,0,1007,272,493544,493546,493544,0,0,0,0,12.37277,-0.164609,-0.638269,-136.5417,0.566406,-2.099609,980.5762,-0.07125,-2.14125,-0.215,30,-29,-45,48.33333,True,241,3,37.248898,-80.41814133,10,1.14,,,,267957,964,83
273,True,,1783617879.0112212,517141750000000,517141750000000,517142375000000,517142062500000,625.0,495.186,495.186,517142.375,517142.375,,516646.8765,True,25,0,False,0,1007,273,495186,495188,495186,0,0,0,0,12.37277,-0.055442,-0.049453,-137.0859,1.054688,-2.587891,981.5527,-0.25875,-0.57875,0.0975,30,-28,-46,48.33333,True,879,3,37.24889833,-80.41814067,10,1.03,,,,268875,966,83
274,True,,1783617880.6512403,517143390000000,517143390000000,517143890000000,517143640000000,500.0,496.821,496.821,517143.89,517143.89,,516646.8765,True,25,0,False,0,1007,274,496821,496822,496821,0,0,0,0,12.37277,-0.658609,0.407283,-137.6935,2.03125,-4.541016,979.1113,0.24125,-1.14125,-0.215,32,-25,-46,48.33333,True,513,3,37.24889967,-80.41813983,9,1.14,,,,269814,970,83
275,True,,1783617882.1641388,517144906000000,517144906000000,517145421000000,517145163500000,515.0,498.338,498.338,517145.421,517145.421,,516646.8765,True,25,0,False,0,1007,275,498338,498340,498338,0,0,0,0,12.36918,0.004543,-0.215161,-137.6723,0.566406,-3.076172,983.5059,-0.19625,-0.39125,0.035,29,-27,-44,48.33333,True,32,3,37.2489005,-80.41813767,9,1.14,,,,270653,974,83
276,True,,1783617883.6801727,517146421000000,517146421000000,517147062000000,517146741500000,641.0,499.848,499.848,517147.062,517147.062,,516646.882,True,25,0,False,0,1007,276,499848,499849,499848,0,0,0,0,12.36918,-0.013955,-0.056992,-137.168,0.566406,-2.587891,980.0879,-0.25875,0.17125,-0.1525,30,-29,-46,48.33333,True,541,3,37.24890067,-80.41813667,10,1.14,,,,271596,976,84
277,True,,1783617885.3122675,517148062000000,517148062000000,517148687000000,517148374500000,625.0,501.481,501.481,517148.687,517148.687,,516646.882,True,25,0,False,0,1007,277,501481,501483,501481,0,0,0,0,12.36918,-0.090925,-0.035898,-138.1417,1.542969,-4.052734,979.1113,0.49125,1.73375,0.035,30,-27,-45,48.33333,True,178,3,37.24890183,-80.41813767,10,1.03,,,,272584,980,84
278,True,,1783617886.945345,517149687000000,517149687000000,517150328000000,517150007500000,641.0,503.126,503.126,517150.328,517150.328,,516646.8815,True,25,0,False,0,1007,278,503126,503128,503126,0,0,0,0,12.36918,-0.156979,-0.087206,-137.3172,0.078125,-2.587891,981.5527,-0.63375,-1.89125,-0.4025,32,-29,-44,48.33333,True,740,3,37.24890183,-80.418138,10,1.14,,,,273528,982,84
279,True,,1783617888.5923607,517151343000000,517151343000000,517151984000000,517151663500000,641.0,504.772,504.772,517151.984,517151.984,,516646.8815,True,25,0,False,0,1007,279,504772,504774,504772,0,0,0,0,12.36918,-0.063374,-0.560836,-138.5133,0.566406,-3.564453,983.5059,-0.69625,-2.01625,-0.2775,31,-28,-45,48.33333,True,465,3,37.24890167,-80.41813883,11,1.01,,,,274530,986,85
280,True,,1783617890.236568,517152984000000,517152984000000,517153500000000,517153242000000,516.0,506.431,506.431,517153.5,517153.5,,516646.8815,True,25,0,False,0,1007,280,506431,506432,506431,0,0,0,0,12.36918,-0.40128,1.077182,-138.0961,1.542969,-2.587891,981.0645,0.05375,16.17125,-0.09,32,-27,-45,48.33333,True,122,3,37.24890083,-80.41814,11,1.01,,,,275491,990,85
281,True,,1783617891.7726767,517154515000000,517154515000000,517155171000000,517154843000000,656.0,507.947,507.947,517155.171,517155.171,,516646.882,True,25,0,False,0,1007,281,507947,507948,507947,0,0,0,0,12.34901,0.005092,-0.22498,-137.3121,-0.410156,-4.052734,981.0645,-0.94625,0.10875,0.2225,30,-28,-46,48.88889,True,642,3,37.24890033,-80.4181405,11,1.01,,,,276482,992,85
282,True,,1783617893.4310405,517156171000000,517156171000000,517156812000000,517156491500000,641.0,509.62,509.62,517156.812,517156.812,,516646.8815,True,25,0,False,0,1007,282,509620,509621,509620,0,0,0,0,12.34901,-0.021933,-0.243173,-137.472,3.007813,-2.587891,981.0645,-0.32125,0.29625,0.0975,31,-29,-45,48.33333,True,311,3,37.24889867,-80.4181415,10,1.08,,,,277476,996,86
283,True,,1783617895.0859723,517157828000000,517157828000000,517158468000000,517158148000000,640.0,511.259,511.259,517158.468,517158.468,,516646.8815,True,25,0,False,0,1007,283,511259,511261,511259,0,0,0,0,12.34901,-0.108981,-0.322605,-138.6391,0.078125,-3.076172,980.0879,0.05375,-0.57875,-0.215,31,-28,-44,48.33333,True,73,3,37.24889817,-80.41814383,11,1.01,,,,278417,999,86
284,True,,1783617896.7254655,517159468000000,517159468000000,517160109000000,517159788500000,641.0,512.903,512.903,517160.109,517160.109,,516646.882,True,25,0,False,0,1007,284,512903,512904,512903,0,0,0,0,12.34901,0.059443,-0.253772,-137.3602,0.566406,-2.587891,976.1816,-0.44625,-0.45375,-0.1525,30,-30,-45,48.88889,True,592,3,37.2488975,-80.41814483,11,1.01,,,,279442,1002,87
285,True,,1783617898.3761036,517161125000000,517161125000000,517161765000000,517161445000000,640.0,514.559,514.559,517161.765,517161.765,,516646.88550000003,True,25,0,False,0,1007,285,514559,514561,514559,0,0,0,0,12.34901,0.090923,-0.273841,-137.9667,2.519531,-1.123047,979.1113,-0.25875,-0.07875,-0.2775,31,-30,-47,48.33333,True,255,3,37.24889733,-80.41814633,11,1.08,,,,280378,1006,88
286,True,,1783617900.0253391,517162765000000,517162765000000,517163312000000,517163038500000,547.0,516.219,516.219,517163.312,517163.312,,516646.88550000003,True,25,0,False,0,1007,286,516219,516220,516219,0,0,0,0,12.34901,0.045327,-0.166476,-137.0147,1.542969,0.830078,980.5762,0.42875,-0.51625,-0.09,31,-29,-46,48.33333,True,23,3,37.24889633,-80.418145,11,1.01,,,,281338,1009,88
287,True,,1783617901.5633333,517164312000000,517164312000000,517164937000000,517164624500000,625.0,517.731,517.731,517164.937,517164.937,,516646.88550000003,True,25,0,False,0,1007,287,517731,517733,517731,0,0,0,0,12.36918,-0.100797,0.212408,-137.3113,0.078125,-1.123047,977.1582,-0.13375,1.79625,-0.34,30,-29,-45,48.33333,True,426,3,37.24889683,-80.41814633,11,1.01,,,,282345,1012,90
288,True,,1783617903.1987123,517165937000000,517165937000000,517166578000000,517166257500000,641.0,519.364,519.364,517166.578,517166.578,,516646.88550000003,True,25,0,False,0,1007,288,519364,519366,519364,0,0,0,0,12.36918,-0.061274,0.038213,-137.0327,-0.410156,-3.564453,977.6465,-0.57125,0.85875,-0.0275,30,-29,-45,48.33333,True,59,3,37.24889817,-80.41814767,11,1.01,,,,283280,1016,90
289,True,,1783617904.8462923,517167593000000,517167593000000,517168109000000,517167851000000,516.0,521.016,521.016,517168.109,517168.109,,516646.88550000003,True,25,0,False,0,1007,289,521016,521018,521016,0,0,0,0,12.36918,0.007259,-0.133613,-136.9015,1.542969,-1.123047,978.623,-0.32125,-0.76625,-0.4025,30,-29,-45,48.33333,True,711,3,37.248898,-80.4181475,11,1.01,,,,284207,1018,91
290,True,,1783617906.371042,517169109000000,517169109000000,517169640000000,517169374500000,531.0,522.559,522.559,517169.64,517169.64,,516646.88550000003,True,25,0,False,0,1007,290,522559,522560,522559,0,0,0,0,12.36918,0.060957,-0.096422,-137.3106,2.03125,-2.587891,980.5762,0.05375,1.92125,-0.0275,30,-29,-47,48.88889,True,249,3,37.2488985,-80.4181475,11,1.01,,,,285271,1022,91
291,True,,1783617907.9001772,517170640000000,517170640000000,517171296000000,517170968000000,656.0,524.082,524.082,517171.296,517171.296,,516646.88550000003,True,25,0,False,0,1007,291,524082,524083,524082,0,0,0,0,12.36918,-0.369629,0.145311,-137.4253,-0.898438,-3.564453,981.0645,-0.25875,0.60875,-0.215,31,-27,-46,48.33333,True,773,3,37.24889817,-80.41814767,11,1.01,,,,286143,1024,91
292,True,,1783617909.5455644,517172296000000,517172296000000,517172921000000,517172608500000,625.0,525.715,525.715,517172.921,517172.921,,516646.88550000003,True,25,0,False,0,1007,292,525715,525717,525715,0,0,0,0,12.36918,0.127167,-0.416875,-137.1277,0.078125,-3.564453,980.5762,-0.32125,-2.82875,-0.215,30,-29,-45,48.88889,True,409,3,37.24889733,-80.41814833,11,1.01,,,,287100,1028,92
293,True,,1783617911.179178,517173921000000,517173921000000,517174484000000,517174202500000,563.0,527.4,527.4,517174.484,517174.484,,516646.88550000003,True,25,0,False,0,1007,293,527400,527401,527400,0,0,0,0,12.37685,0.0418,0.018232,-137.694,1.542969,-3.076172,983.9941,0.61625,2.17125,-0.465,30,-28,-45,48.88889,True,95,3,37.24889617,-80.41814917,11,1.01,,,,288090,1032,92
294,True,,1783617912.7420726,517175484000000,517175484000000,517176125000000,517175804500000,641.0,528.911,528.911,517176.125,517176.125,,516646.88550000003,True,25,0,False,0,1007,294,528911,528912,528911,0,0,0,0,12.37685,-0.251977,-0.073467,-137.3905,1.542969,-1.123047,981.5527,-0.25875,-0.39125,-0.1525,32,-29,-43,48.88889,True,598,3,37.24889567,-80.41814917,11,1.01,,,,289115,1034,92
295,True,,1783617914.3750412,517177125000000,517177125000000,517177640000000,517177382500000,515.0,530.562,530.562,517177.64,517177.64,,516646.88550000003,True,25,0,False,0,1007,295,530562,530563,530562,0,0,0,0,12.37685,-0.097156,-0.106136,-137.628,2.03125,-2.587891,977.6465,-0.44625,-1.45375,0.035,30,-28,-47,48.33333,True,254,3,37.248896,-80.4181495,11,1.01,,,,290055,1038,93
296,True,,1783617915.903319,517178656000000,517178656000000,517179281000000,517178968500000,625.0,532.077,532.077,517179.281,517179.281,,516646.88550000003,True,25,0,False,0,1007,296,532077,532078,532077,0,0,0,0,12.37685,0.152927,0.296047,-138.229,1.542969,-2.099609,981.0645,-0.19625,15.54625,-0.215,30,-29,-46,49.44444,True,766,3,37.24889617,-80.41814983,11,1.01,,,,290924,1040,93
297,True,,1783617917.5412524,517180281000000,517180281000000,517180796000000,517180538500000,515.0,533.71,533.71,517180.796,517180.796,,516646.88550000003,True,25,0,False,0,1007,297,533710,533712,533710,0,0,0,0,12.37685,-0.31288,0.120342,-137.2459,3.496094,-2.587891,978.623,-0.69625,-1.95375,-0.215,32,-27,-45,48.88889,True,402,3,37.24889583,-80.41814833,11,1.01,,,,291878,1044,94
298,True,,1783617919.0527148,517181796000000,517181796000000,517182437000000,517182116500000,641.0,535.224,535.224,517182.437,517182.437,,516646.886,True,25,0,False,0,1007,298,535224,535226,535224,0,0,0,0,12.37685,-0.283962,-0.205391,-137.7751,2.03125,-3.076172,980.5762,0.49125,-0.26625,-0.1525,32,-29,-46,48.33333,True,31,3,37.24889617,-80.4181475,11,1.01,,,,292702,1047,94
299,True,,1783617920.6904528,517183437000000,517183437000000,517184078000000,517183757500000,641.0,536.866,536.866,517184.078,517184.078,,516646.886,True,25,0,False,0,1007,299,536866,536867,536866,0,0,0,0,12.37685,0.191694,-0.409144,-137.5261,1.542969,0.830078,979.1113,-0.82125,-1.20375,0.3475,29,-29,-47,48.33333,True,556,3,37.2488965,-80.41814733,11,1.01,,,,293638,1050,95
300,True,,1783617922.338311,517185078000000,517185078000000,517185734000000,517185406000000,656.0,538.52,538.52,517185.734,517185.734,,516646.886,True,25,0,False,0,1007,300,538520,538521,538520,0,0,0,0,12.36893,-0.012208,-0.210498,-137.2622,3.496094,-0.634766,976.1816,-0.00875,-0.64125,0.16,30,-28,-48,48.33333,True,212,3,37.2488965,-80.41814633,11,1.01,,,,294667,1054,95
301,True,,1783617923.9880962,517186734000000,517186734000000,517187390000000,517187062000000,656.0,540.175,540.175,517187.39,517187.39,,516646.886,True,25,0,False,0,1007,301,540175,540177,540175,0,0,0,0,12.36893,-0.317857,-0.475672,-137.4397,3.496094,-4.541016,981.0645,-0.38375,-0.45375,0.16,30,-29,-46,48.33333,True,757,3,37.24889583,-80.41814467,11,1.01,,,,295627,1056,95
302,True,,1783617925.6426039,517188390000000,517188390000000,517189031000000,517188710500000,641.0,541.816,541.816,517189.031,517189.031,,516646.886,True,25,0,False,0,1007,302,541816,541817,541816,0,0,0,0,12.36893,-0.151991,0.150302,-137.6148,5.9375,-1.611328,981.5527,0.11625,0.23375,-0.1525,31,-27,-44,48.88889,True,506,3,37.2488955,-80.41814433,11,1.01,,,,296610,1060,96
303,True,,1783617927.2869315,517190031000000,517190031000000,517190656000000,517190343500000,625.0,543.455,543.455,517190.656,517190.656,,516646.887,True,25,0,False,0,1007,303,543455,543457,543455,0,0,0,0,12.36893,-0.345829,0.190899,-138.2848,-0.410156,-2.587891,978.623,0.30375,0.10875,-0.1525,30,-26,-47,48.33333,True,144,3,37.24889567,-80.4181445,11,1.01,,,,297574,1064,96
304,True,,1783617928.923011,517191671000000,517191671000000,517192312000000,517191991500000,641.0,545.112,545.112,517192.312,517192.312,,516646.886,True,25,0,False,0,1007,304,545112,545113,545112,0,0,0,0,12.36893,0.116692,0.008833,-137.5066,3.007813,-3.076172,981.0645,-0.25875,-0.14125,-0.59,30,-28,-43,49.44444,True,691,3,37.24889617,-80.41814433,11,1.01,,,,298548,1066,96
305,True,,1783617930.575421,517193328000000,517193328000000,517193968000000,517193648000000,640.0,546.765,546.765,517193.968,517193.968,,516646.886,True,25,0,False,0,1007,305,546765,546766,546765,0,0,0,0,12.36893,-0.062151,-0.621172,-137.281,0.078125,-1.611328,980.5762,0.49125,0.73375,-0.59,30,-30,-46,48.33333,True,457,3,37.24889617,-80.41814383,11,1.01,,,,299550,1070,97
306,True,,1783617932.2382023,517194984000000,517194984000000,517195625000000,517195304500000,641.0,548.41,548.41,517195.625,517195.625,,516646.886,True,25,0,False,0,1007,306,548410,548412,548410,0,0,0,0,12.36485,-0.166472,-0.164162,-137.4596,3.007813,-1.611328,979.1113,0.24125,-2.51625,-0.0275,31,-28,-47,48.88889,True,101,3,37.2488965,-80.4181435,11,1.01,,,,300499,1074,97
307,True,,1783617933.8798208,517196625000000,517196625000000,517197250000000,517196937500000,625.0,550.05,550.05,517197.25,517197.25,,516646.887,True,25,0,False,0,1007,307,550050,550051,550050,0,0,0,0,12.36485,-0.161498,-0.250557,-137.9084,3.007813,-1.611328,979.5996,0.11625,-0.57875,0.3475,30,-28,-46,48.88889,True,697,3,37.24889667,-80.4181425,11,1.01,,,,301514,1076,97
308,True,,1783617935.5155637,517198265000000,517198265000000,517198796000000,517198530500000,531.0,551.71,551.71,517198.796,517198.796,,516646.886,True,25,0,False,0,1007,308,551710,551711,551710,0,0,0,0,12.36485,-0.092091,-0.011017,-137.1833,-1.875,-4.052734,981.5527,0.61625,0.79625,0.2225,32,-28,-45,48.33333,True,401,3,37.2488975,-80.418143,11,1.01,,,,302463,1080,98
309,True,,1783617937.0547428,517199796000000,517199796000000,517200328000000,517200062000000,532.0,553.245,553.245,517200.328,517200.328,,516646.886,True,25,0,False,0,1007,309,553245,553246,553245,0,0,0,0,12.36485,-0.592783,0.154991,-138.2918,1.542969,-2.587891,980.0879,0.61625,1.79625,0.035,32,-26,-45,48.88889,True,52,3,37.248898,-80.41814283,11,1.01,,,,303306,1083,98
310,True,,1783617938.5890238,517201328000000,517201328000000,517201984000000,517201656000000,656.0,554.78,554.78,517201.984,517201.984,,516646.886,True,25,0,False,0,1007,310,554780,554781,554780,0,0,0,0,12.36485,0.123834,0.059845,-137.7604,0.566406,-1.123047,979.5996,-0.07125,0.92125,0.0975,31,-28,-46,48.33333,True,473,3,37.24889817,-80.41814283,11,1.01,,,,304334,1086,99
311,True,,1783617940.2467058,517203000000000,517203000000000,517203656000000,517203328000000,656.0,556.447,556.447,517203.656,517203.656,,516646.886,True,25,0,False,0,1007,311,556447,556448,556447,0,0,0,0,12.36485,0.046669,-0.255857,-137.2027,3.496094,-2.099609,979.5996,-0.69625,0.23375,-0.1525,30,-29,-47,48.33333,True,137,3,37.24889867,-80.41814283,11,1.01,,,,305303,1090,99
312,True,,1783617941.912515,517204656000000,517204656000000,517205296000000,517204976000000,640.0,558.083,558.083,517205.296,517205.296,,516646.886,True,25,0,False,0,1007,312,558083,558085,558083,0,0,0,0,12.36093,-0.067386,-0.736692,-137.2619,2.03125,-2.587891,980.0879,0.55375,-14.39125,-0.09,30,-28,-45,48.33333,True,715,3,37.24889917,-80.41814233,11,1.01,,,,306279,1092,99
313,True,,1783617943.54729,517206296000000,517206296000000,517206937000000,517206616500000,641.0,559.732,559.732,517206.937,517206.937,,516646.886,True,25,0,False,0,1007,313,559732,559733,559732,0,0,0,0,12.36093,-0.113991,0.525897,-137.0135,3.496094,1.318359,980.5762,-0.25875,15.67125,-0.0275,30,-28,-47,48.88889,True,423,3,37.2488995,-80.41814117,11,1.01,,,,307251,1096,100
314,True,,1783617945.197086,517207937000000,517207937000000,517208578000000,517208257500000,641.0,561.375,561.375,517208.578,517208.578,,516646.886,True,25,0,False,0,1007,314,561375,561377,561375,0,0,0,0,12.36093,-0.0227,0.172287,-137.406,1.054688,-2.587891,981.5527,-0.25875,0.48375,-0.2775,30,-28,-45,48.33333,True,66,3,37.2488995,-80.41814067,11,1.01,,,,308195,1100,100
315,True,,1783617946.8449519,517209593000000,517209593000000,517210109000000,517209851000000,516.0,563.024,563.024,517210.109,517210.109,,516646.886,True,25,0,False,0,1007,315,563024,563025,563024,0,0,0,0,12.36093,-0.277376,0.020837,-137.7402,2.03125,-4.052734,983.0176,-0.19625,0.60875,-0.34,32,-29,-46,48.88889,True,719,3,37.248899,-80.41814017,11,1.01,,,,309112,1102,101
316,True,,1783617948.3672283,517211109000000,517211109000000,517211750000000,517211429500000,641.0,564.537,564.537,517211.75,517211.75,,516646.886,True,25,0,False,0,1007,316,564537,564538,564537,0,0,0,0,12.36093,-0.221492,-0.034562,-137.6898,3.496094,-0.634766,977.1582,-0.00875,0.23375,-0.465,32,-28,-45,48.88889,True,228,3,37.2488985,-80.4181395,11,1.01,,,,310025,1106,102
317,True,,1783617950.002532,517212750000000,517212750000000,517213421000000,517213085500000,671.0,566.218,566.218,517213.421,517213.421,,516646.8845,True,25,0,False,0,1007,317,566218,566220,566218,0,0,0,0,12.36093,-0.310274,0.177241,-137.7444,0.566406,-4.052734,981.5527,-0.25875,0.23375,0.0975,32,-28,-47,48.33333,True,24,3,37.24889867,-80.41813867,11,1.01,,,,311006,1109,102
318,True,,1783617951.6829722,517214421000000,517214421000000,517214968000000,517214694500000,547.0,567.888,567.888,517214.968,517214.968,,516646.8845,True,25,0,False,0,1007,318,567888,567889,567888,0,0,0,0,12.37062,0.06365,-0.639296,-138.0023,1.054688,-1.123047,978.623,-0.07125,-0.95375,0.0975,31,-29,-46,48.33333,True,578,3,37.248899,-80.418139,11,1.01,,,,311945,1112,103
319,True,,1783617953.2328699,517215984000000,517215984000000,517216625000000,517216304500000,641.0,569.422,569.422,517216.625,517216.625,,516646.883,True,25,0,False,0,1007,319,569422,569423,569422,0,0,0,0,12.37062,-0.177761,-0.05709,-138.0208,2.519531,-0.146484,981.0645,-0.19625,-0.39125,-0.0275,31,-28,-48,48.33333,True,116,3,37.248898,-80.41813783,11,1.01,,,,312878,1116,103
320,True,,1783617954.887725,517217640000000,517217640000000,517218281000000,517217960500000,641.0,571.079,571.079,517218.281,517218.281,,516646.883,True,25,0,False,0,1007,320,571079,571080,571079,0,0,0,0,12.37062,-0.162379,-0.010585,-138.1954,1.054688,-3.564453,979.5996,-0.00875,0.42125,0.035,31,-28,-46,48.33333,True,732,3,37.24889833,-80.41813817,11,1.01,,,,313877,1118,103
321,True,,1783617956.5441594,517219296000000,517219296000000,517220015000000,517219655500000,719.0,572.805,572.805,517220.015,517220.015,,516646.8825,True,25,0,False,0,1007,321,572805,572806,572805,0,0,0,0,12.37062,-0.046531,-0.066017,-138.2758,1.542969,-2.587891,980.0879,0.24125,0.79625,-0.465,31,-28,-45,48.88889,True,496,3,37.248898,-80.41813867,11,1.01,,,,314907,1122,104
322,True,,1783617958.2730794,517221015000000,517221015000000,517221656000000,517221335500000,641.0,574.445,574.445,517221.656,517221.656,,516646.883,True,25,0,False,0,1007,322,574445,574447,574445,0,0,0,0,12.37062,-0.118222,-0.262589,-137.777,3.984375,-1.611328,979.1113,0.05375,-1.76625,0.16,33,-30,-46,48.88889,True,136,3,37.24889683,-80.41813833,11,1.01,,,,315862,1126,104
323,True,,1783617959.9102662,517222656000000,517222656000000,517223296000000,517222976000000,640.0,576.098,576.098,517223.296,517223.296,,516646.8825,True,25,0,False,0,1007,323,576098,576099,576098,0,0,0,0,12.37062,0.047148,-0.161429,-137.4869,1.542969,-2.587891,980.5762,0.67875,0.85875,0.3475,31,-29,-44,48.88889,True,725,3,37.24889617,-80.41813833,11,1.01,,,,316839,1128,104
324,True,,1783617961.565996,517224312000000,517224312000000,517224953000000,517224632500000,641.0,577.739,577.739,517224.953,517224.953,,516646.8825,True,25,0,False,0,1007,324,577739,577741,577739,0,0,0,0,12.36905,-0.358826,0.325883,-137.4291,-0.898438,-3.564453,982.041,-0.75875,-0.26625,0.0975,31,-27,-48,48.88889,True,433,3,37.24889533,-80.41813833,11,1.01,,,,317818,1132,105
325,True,,1783617963.2065916,517225953000000,517225953000000,517226593000000,517226273000000,640.0,579.392,579.392,517226.593,517226.593,,516646.8825,True,25,0,False,0,1007,325,579392,579393,579392,0,0,0,0,12.36905,-0.085399,-0.031639,-137.8572,5.449219,-3.076172,980.0879,0.36625,0.79625,-0.1525,32,-29,-47,48.88889,True,86,3,37.24889467,-80.41813883,11,1.01,,,,318773,1136,105
326,True,,1783617964.856115,517227609000000,517227609000000,517228250000000,517227929500000,641.0,581.044,581.044,517228.25,517228.25,,516646.8825,True,25,0,False,0,1007,326,581044,581045,581044,0,0,0,0,12.36905,-0.387042,-0.166603,-137.6044,2.519531,-0.634766,979.1113,-0.38375,-0.07875,-0.34,33,-27,-43,48.33333,True,703,3,37.24889533,-80.418139,11,1.01,,,,319801,1138,105
327,True,,1783617966.5106065,517229250000000,517229250000000,517229906000000,517229578000000,656.0,582.692,582.692,517229.906,517229.906,,516646.8825,True,25,0,False,0,1007,327,582692,582693,582692,0,0,0,0,12.36905,-0.329086,-0.093119,-137.8825,1.542969,-2.099609,979.1113,-0.25875,-1.95375,0.0975,31,-27,-47,48.88889,True,388,3,37.24889633,-80.4181385,11,1.01,,,,320735,1142,106
328,True,,1783617968.1583393,517230906000000,517230906000000,517231562000000,517231234000000,656.0,584.333,584.333,517231.562,517231.562,,516646.8825,True,25,0,False,0,1007,328,584333,584335,584333,0,0,0,0,12.36905,0.041987,-0.087989,-137.7951,1.542969,-2.099609,979.5996,-0.00875,0.85875,0.2225,32,-28,-46,48.88889,True,24,3,37.24889617,-80.4181385,11,1.01,,,,321677,1146,106
329,True,,1783617969.822571,517232562000000,517232562000000,517233078000000,517232820000000,516.0,585.997,585.997,517233.078,517233.078,,516646.8825,True,25,0,False,0,1007,329,585997,585998,585997,0,0,0,0,12.36905,0.042702,-0.234818,-137.1885,2.519531,-1.123047,984.9707,-0.63375,-1.07875,0.035,29,-30,-46,48.88889,True,688,3,37.248896,-80.418139,11,1.01,,,,322634,1148,107
330,True,,1783617971.3401542,517234093000000,517234093000000,517234734000000,517234413500000,641.0,587.524,587.524,517234.734,517234.734,,516646.8825,True,25,0,False,0,1007,330,587524,587525,587524,0,0,0,0,12.36905,-0.017225,-0.440224,-137.2142,1.542969,-0.146484,979.5996,-0.50875,0.67125,-0.34,30,-29,-46,48.88889,True,213,3,37.2488965,-80.41813817,11,1.01,,,,323664,1152,107
331,True,,1783617972.9974997,517235750000000,517235750000000,517236375000000,517236062500000,625.0,589.166,589.166,517236.375,517236.375,,516646.8825,True,25,0,False,0,1007,331,589166,589168,589166,0,0,0,0,12.36118,-0.251899,0.120812,-137.7086,3.496094,-2.587891,976.1816,0.55375,-0.89125,0.285,31,-28,-45,48.33333,True,577,3,37.248897,-80.41813883,11,1.01,,,,324610,1154,107
332,True,,1783617974.6344135,517237375000000,517237375000000,517238031000000,517237703000000,656.0,590.824,590.824,517238.031,517238.031,,516646.88149999996,True,25,0,False,0,1007,332,590824,590825,590824,0,0,0,0,12.36118,0.020092,-0.305396,-137.7949,1.054688,-3.076172,980.0879,-0.19625,1.35875,0.2225,31,-30,-46,48.33333,True,519,3,37.24889817,-80.4181395,11,1.01,,,,325596,1158,108
333,True,,1783617976.2888558,517239031000000,517239031000000,517239578000000,517239304500000,547.0,592.49,592.49,517239.578,517239.578,,516646.88149999996,True,25,0,False,0,1007,333,592490,592491,592490,0,0,0,0,12.36118,-0.179759,-0.121326,-137.4496,-0.898438,-1.611328,980.5762,-0.13375,-1.32875,-0.09,30,-28,-46,48.88889,True,184,3,37.248901,-80.418141,11,1.01,,,,326593,1162,108
334,True,,1783617977.8336575,517240578000000,517240578000000,517241218000000,517240898000000,640.0,594.009,594.009,517241.218,517241.218,,516646.8825,True,25,0,False,0,1007,334,594009,594010,594009,0,0,0,0,12.36118,-0.173321,-0.260599,-137.5062,0.078125,-4.541016,980.5762,-0.38375,-0.95375,-0.1525,32,-28,-46,48.33333,True,702,3,37.2489015,-80.41814033,11,1.01,,,,327528,1164,108
335,True,,1783617979.475531,517242218000000,517242218000000,517242859000000,517242538500000,641.0,595.65,595.65,517242.859,517242.859,,516646.8825,True,25,0,False,0,1007,335,595650,595652,595650,0,0,0,0,12.36118,0.058569,-0.244711,-138.2263,1.542969,-0.634766,979.5996,0.11625,-0.95375,0.035,32,-29,-46,48.33333,True,346,3,37.24890267,-80.41813867,11,1.01,,,,328551,1168,109
