sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_rx_ns,http_latency_ms,T,millis,L,R,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
346,True,,1783526540.9246492,425803671000000,425804078000000,407.0,1007,671125,0,0,12.36085,0.134523,-0.054262,-129.8137,2.158203,-2.373047,982.2656,-0.9025,-1.98,-0.32,29,-37,-45,50,True,760,37.248845,-80.41802633,8,1.46,686.9,0.195488887,355.7,447498,1240,1
347,True,,1783526542.3385613,425805078000000,425805468000000,390.0,1007,672532,0,0,12.37784,-0.115652,-0.114576,-130.3604,1.181641,-3.837891,979.3359,-0.0275,1.02,-0.32,30,-36,-45,50,True,167,37.24884617,-80.41802683,8,1.46,686.6,0.072022222,355.7,448532,1244,1
348,True,,1783526543.7369688,425806484000000,425806875000000,391.0,1007,673929,0,0,12.37784,0.113403,-0.454699,-130.1291,-2.236328,-4.326172,980.3125,0.0975,-0.355,-0.2575,30,-38,-44,50,True,564,37.24884783,-80.41802683,8,1.46,686.5,0.020577778,355.7,449580,1246,1
349,True,,1783526545.1354463,425807875000000,425808265000000,390.0,1007,675323,0,0,12.37784,-0.146565,-0.014394,-130.6549,-0.283203,-4.326172,978.8477,-0.215,0.7075,-0.3825,31,-36,-45,49.44444,True,73,37.24884083,-80.4180235,8,1.46,686.6,0.180055554,355.7,450413,1249,1
350,True,,1783526546.5270476,425809265000000,425809671000000,406.0,1007,676736,0,0,12.37784,-0.250817,0.080019,-130.635,1.669922,-2.861328,980.3125,0.2225,0.8325,-0.32,31,-36,-44,50,True,373,37.24884417,-80.4180245,8,1.46,687,0.087455555,355.7,451503,1252,1
351,True,,1783526547.9393482,425810687000000,425811078000000,391.0,1007,678145,0,0,12.37784,-0.026806,-0.124837,-130.4803,1.181641,-3.349609,981.2891,0.66,1.395,-0.07,30,-36,-42,50.55556,True,780,37.24884467,-80.41802467,8,1.46,686.9,0.169766665,355.7,452356,1254,1
352,True,,1783526549.3478134,425812093000000,425812484000000,391.0,1007,679531,0,0,12.37784,-0.013898,-0.151796,-130.2204,0.205078,-2.373047,979.3359,0.3475,0.145,-0.6325,31,-37,-44,50,True,171,37.24884567,-80.41802333,8,1.46,687.4,0.025722222,355.7,453391,1258,1
353,True,,1783526550.7340066,425813484000000,425813859000000,375.0,1007,680919,0,0,12.37784,-0.239048,0.093036,-130.2937,-0.283203,-3.837891,982.2656,-0.09,-0.73,-0.2575,30,-35,-43,50,True,555,37.24884933,-80.41802517,8,1.46,687.6,0.164622221,355.7,454438,1260,1
354,True,,1783526552.1230547,425814875000000,425815234000000,359.0,1007,682306,0,0,12.37784,-0.012518,-0.179708,-131.0323,1.669922,-1.884766,983.7305,0.16,-0.605,-0.57,32,-37,-46,50,True,59,37.248851,-80.41802467,8,1.46,687.8,0.252077776,355.7,455255,1263,1
355,True,,1783526553.5089095,425816250000000,425816640000000,390.0,1007,683696,0,0,12.35693,-0.13053,-0.55521,-130.1528,1.181641,-3.349609,979.3359,0.035,-0.6675,-0.195,31,-37,-45,50,True,332,37.24885117,-80.41802433,8,1.46,688.2,0.154333332,355.7,456325,1266,1
356,True,,1783526554.899477,425817640000000,425818031000000,391.0,1007,685085,0,0,12.35693,-0.131437,0.314154,-130.1234,2.646484,-3.349609,982.7539,-0.1525,0.02,-0.445,31,-35,-43,50,True,723,37.248845,-80.4180215,8,1.46,688.2,0.113177777,355.7,457214,1268,1
357,True,,1783526556.287932,425819031000000,425819406000000,375.0,1007,686475,0,0,12.35693,0.028203,-0.197873,-131.1283,-0.771484,-2.373047,981.7773,-0.1525,2.2075,-0.32,31,-37,-43,50,True,109,37.24883417,-80.4180155,8,1.46,688.5,0.396122219,355.7,458192,1272,1
358,True,,1783526557.6802447,425820421000000,425820812000000,391.0,1007,687874,0,0,12.35693,-0.255596,0.029313,-130.1374,0.693359,-3.837891,980.3125,0.2225,2.2075,-0.3825,31,-37,-44,50,True,511,37.24883067,-80.41801333,8,1.46,688.6,0.277799998,355.7,459271,1274,1
359,True,,1783526559.0769083,425821828000000,425822234000000,406.0,1007,689283,0,0,12.35693,-0.13902,-0.027609,-129.8059,2.158203,-1.884766,981.2891,-0.215,-1.23,0.1175,32,-38,-42,50,True,37,37.24882567,-80.41800867,8,1.46,688.7,0.370399997,355.7,460091,1277,1
360,True,,1783526560.4861946,425823234000000,425823656000000,422.0,1007,690720,0,0,12.35693,0.159667,-0.063053,-129.686,-1.259766,-2.861328,979.8242,0.3475,-2.98,-0.0075,29,-36,-44,50,True,354,37.24882283,-80.41800717,8,1.46,689,0.370399997,355.7,461202,1280,1
361,True,,1783526561.92475,425824671000000,425825062000000,391.0,1007,692108,0,0,12.35693,-0.1535,0.015248,-130.3023,1.669922,-3.349609,981.2891,0.16,0.8325,-0.32,31,-36,-45,50,True,744,37.24882983,-80.41801,8,1.46,689.2,0.072022222,355.7,462072,1282,1
362,True,,1783526563.311627,425826062000000,425826453000000,391.0,1007,693510,0,0,12.37672,-0.127773,-0.020564,-130.768,2.646484,-3.349609,981.7773,0.035,0.0825,-0.6325,31,-36,-44,50,True,143,37.24882667,-80.418008,8,1.46,689.2,0.180055554,355.7,463085,1286,1
363,True,,1783526564.712877,425827453000000,425827859000000,406.0,1007,694905,0,0,12.37672,-0.392304,0.080642,-130.5734,2.158203,-2.861328,979.8242,-0.0275,-0.105,-0.6325,33,-36,-45,50,True,535,37.2488245,-80.41800667,8,1.46,688.9,0.25722222,355.7,464154,1288,1
364,True,,1783526566.109386,425828859000000,425829234000000,375.0,1007,696292,0,0,12.37672,-0.331238,0.205144,-130.7836,-0.771484,-4.326172,981.2891,0.0975,1.77,-0.3825,31,-35,-45,50,True,45,37.24882817,-80.41800433,8,1.46,689,0.056588888,355.7,464957,1291,1
365,True,,1783526567.4963348,425830250000000,425830656000000,406.0,1007,697700,0,0,12.37672,-0.057937,0.092765,-130.133,1.181641,-4.814453,980.8008,-0.1525,-0.0425,-0.5075,30,-36,-43,49.44444,True,333,37.2488255,-80.41800283,8,1.46,688.8,0.0463,355.7,466043,1294,1
366,True,,1783526568.9046493,425831656000000,425832031000000,375.0,1007,699091,0,0,12.37672,-0.117689,-0.331536,-129.7339,-0.771484,-2.861328,983.2422,0.0975,0.3325,-0.445,30,-37,-44,49.44444,True,727,37.24881767,-80.41799733,8,1.46,688.9,0.344677775,355.7,466930,1296,1
367,True,,1783526570.2941265,425833046000000,425833406000000,360.0,1007,700478,0,0,12.37672,0.137153,-0.328941,-129.8484,2.646484,-3.837891,978.3594,0.035,1.645,-0.445,32,-40,-43,50,True,115,37.248818,-80.41799617,8,1.46,689.2,0.298377775,355.7,467912,1300,1
368,True,,1783526571.6814227,425834421000000,425834828000000,407.0,1007,701872,0,0,12.37672,-0.111055,-0.027891,-129.7159,1.669922,-2.373047,978.8477,-0.4025,-0.355,0.1175,30,-36,-43,49.44444,True,508,37.24881567,-80.41799467,8,1.46,689.2,0.236644442,355.7,468983,1302,1
369,True,,1783526573.0760908,425835828000000,425836203000000,375.0,1007,703256,0,0,12.31033,-0.224019,-0.070556,-130.5637,0.693359,-2.861328,981.7773,-0.215,-0.605,-0.445,32,-37,-43,50,True,10,37.24880983,-80.4179925,8,1.46,689,0.375544441,355.7,469780,1305,1
370,True,,1783526574.4586098,425837203000000,425837609000000,406.0,1007,704657,0,0,12.31033,-0.3532,0.514524,-130.2758,3.134766,-4.326172,982.7539,0.8475,1.895,-0.445,31,-35,-44,50,True,290,37.24880517,-80.41799017,8,1.46,688.8,0.457855552,355.7,470858,1308,1
371,True,,1783526575.859872,425838609000000,425839015000000,406.0,1007,706067,0,0,12.31033,-0.040873,-0.039606,-129.8841,0.693359,-5.302734,982.7539,0.785,2.02,-0.2575,30,-37,-46,49.44444,True,694,37.248787,-80.41798383,8,1.46,688.3,0.962011103,117.06,471800,1310,1
372,True,,1783526577.2694244,425840015000000,425840406000000,391.0,1007,707467,0,0,12.31033,-0.070252,-0.184637,-130.3935,1.669922,-3.349609,979.3359,-0.715,-0.6675,-0.3825,30,-36,-43,50,True,87,37.24877033,-80.41797583,7,2,688.2,0.833399993,146.41,472777,1314,1
373,True,,1783526578.6750922,425841421000000,425842812000000,1391.0,1007,709860,0,0,12.31033,0.019216,-0.22482,-130.3546,-0.283203,-2.861328,980.8008,-0.34,-0.9175,-0.07,30,-39,-42,50,True,488,37.24878217,-80.41797983,8,1.46,688.2,0.288088886,148.94,474563,1318,1
374,True,,1783526581.0662587,425843812000000,425844187000000,375.0,1007,711255,0,0,12.31033,-0.061552,-0.092919,-130.6448,0.693359,-3.837891,978.3594,-0.2775,-1.73,-0.445,32,-37,-45,50,True,3,37.248773,-80.41797483,8,1.46,688.4,0.437277774,148.94,475375,1321,1
375,True,,1783526582.4601982,425845203000000,425845578000000,375.0,1007,712645,0,0,12.31033,-0.271378,0.158075,-130.3011,-1.748047,-4.326172,978.8477,-0.09,1.645,-0.2575,32,-37,-44,50,True,271,37.2487735,-80.41797467,8,1.46,687.8,0.252077776,148.94,476435,1324,1
376,True,,1783526583.8476906,425846593000000,425846984000000,391.0,1007,714034,0,0,12.3611,0.013019,-0.162789,-130.1499,-0.771484,-3.837891,980.3125,0.2225,-0.1675,0.055,31,-38,-44,49.44444,True,671,37.24877867,-80.41797767,8,1.46,687.8,0.030866666,148.94,477388,1326,1
377,True,,1783526585.2364311,425847984000000,425848390000000,406.0,1007,715438,0,0,12.3611,-0.140449,-0.12524,-130.3495,2.646484,-3.349609,982.2656,-0.4025,-1.6675,-0.07,30,-37,-44,50,True,72,37.248776,-80.41797633,8,1.46,687.3,0.020577778,148.94,478332,1330,1
378,True,,1783526586.6435046,425849390000000,425849796000000,406.0,1007,716846,0,0,12.3611,-0.265865,-0.093992,-130.3463,1.669922,-3.837891,979.8242,0.2225,-0.0425,-0.195,31,-36,-44,50,True,481,37.24877183,-80.41797383,8,1.46,687.2,0.123466666,148.94,479421,1332,1
379,True,,1783526588.0497744,425850796000000,425851187000000,391.0,1007,718248,0,0,12.3611,0.118665,-0.260884,-131.2693,0.693359,-3.837891,978.3594,0.66,2.395,-0.3825,32,-37,-45,50,True,2,37.24877167,-80.4179715,8,1.46,686.8,0.154333332,148.94,480241,1335,1
380,True,,1783526589.4509327,425852203000000,425852593000000,390.0,1007,719643,0,0,12.3611,-0.171557,0.053535,-131.0962,1.181641,-4.326172,979.8242,-0.09,0.4575,-0.1325,32,-37,-43,50.55556,True,279,37.24876983,-80.41797033,8,1.46,686.7,0.262366664,148.94,481314,1338,1
381,True,,1783526590.8457458,425853593000000,425853968000000,375.0,1007,721028,0,0,12.3611,-0.110176,-0.271691,-130.402,-0.283203,-4.326172,980.8008,-0.4025,-1.6675,-0.445,31,-37,-44,50,True,662,37.248769,-80.41796967,8,1.46,686.4,0.272655553,148.94,482260,1340,1
382,True,,1783526592.230478,425854968000000,425855375000000,407.0,1007,722421,0,0,12.3611,-0.415542,0.144092,-130.9252,1.181641,-3.837891,982.2656,-0.34,-1.4175,-0.2575,32,-36,-43,50,True,59,37.24876417,-80.41796733,7,2,685.8,0.334388886,148.94,483186,1344,1
383,True,,1783526593.625516,425856375000000,425856765000000,390.0,1007,723810,0,0,12.36493,-0.136824,-0.084454,-130.2392,-1.259766,-3.837891,982.7539,-0.1525,0.5825,-0.445,30,-37,-45,50,True,446,37.24877483,-80.41797333,7,2,685.4,0.113177777,148.94,484253,1346,1
384,True,,1783526595.0185173,425857765000000,425858156000000,391.0,1007,725207,0,0,12.36493,-0.276211,0.220458,-130.6754,1.669922,-1.396484,980.8008,-0.0275,1.7075,0.18,32,-36,-45,49.44444,True,840,37.24877617,-80.41797583,8,1.46,684.8,0.056588888,148.94,485065,1348,1
385,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DB290>: Failed to establish a new connection: [WinError 10053] An established connection was aborted by the software in your host machine'))",1783526596.4109058,425859156000000,425860203000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DB470>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526598.4923291,425861234000000,425861265000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DBF50>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526599.5141385,425862265000000,425862281000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70D8FB0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526600.5343971,425863281000000,425863296000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70735F0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526601.5606935,425864312000000,425864328000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DBC20>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526602.5892892,425865328000000,425865343000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DB5C0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526603.5923238,425866343000000,425866343000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DA030>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526604.5965211,425867343000000,425867343000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70D9D30>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526605.6008525,425868343000000,425868343000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70D8410>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))",1783526606.6054907,425869343000000,425869359000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,True,,1783526607.6115103,425870359000000,425870765000000,406.0,1007,737818,0,0,12.38914,-0.199359,-0.021852,-130.3301,-1.259766,-2.373047,979.3359,-0.0275,-1.6675,0.055,32,-37,-45,49.44444,True,440,37.24876283,-80.41798383,8,1.47,679.9,0.653344439,159.63,494040,1374,1
396,True,,1783526609.0260475,425871765000000,425872156000000,391.0,1007,739207,0,0,12.38914,-0.068159,-0.256284,-130.1295,1.181641,-3.349609,978.8477,-0.0275,-0.105,-0.3825,32,-38,-44,50,True,844,37.24876533,-80.417987,8,1.47,679.5,0.442422218,159.63,494858,1376,1
397,True,,1783526610.4110188,425873156000000,425873546000000,390.0,1007,740613,0,0,12.38914,0.120512,-0.348846,-130.0272,3.134766,-0.908203,981.7773,0.3475,-0.0425,-0.1325,30,-38,-45,50,True,235,37.24875367,-80.41798617,8,1.47,678,0.627622217,160.63,495955,1380,1
398,True,,1783526611.8161054,425874562000000,425874968000000,406.0,1007,742017,0,0,12.38914,-0.047929,0.153929,-130.438,3.134766,-2.373047,981.2891,0.8475,-0.48,-0.1325,30,-35,-46,50,True,655,37.248759,-80.41799117,8,1.47,677.6,0.396122219,160.63,496942,1382,1
399,True,,1783526613.2188559,425875968000000,425876359000000,391.0,1007,743412,0,0,12.35301,-0.040338,-0.100276,-130.7503,-0.283203,-1.396484,980.8008,-0.09,0.3325,-0.2575,30,-35,-44,50,True,45,37.24875667,-80.417993,8,1.47,676.8,0.437277774,160.63,497862,1386,1
400,True,,1783526614.6139498,425877359000000,425877750000000,391.0,1007,744799,0,0,12.35301,-0.16705,-0.161659,-130.475,0.205078,-1.396484,980.3125,0.0975,0.145,-0.3825,31,-36,-42,50,True,437,37.24875683,-80.41799517,8,1.47,676.3,0.43213333,160.63,498931,1388,1
401,True,,1783526616.0017388,425878750000000,425879156000000,406.0,1007,746209,0,0,12.35301,-0.30403,0.357008,-130.505,2.158203,-3.349609,982.2656,0.285,2.52,-0.5075,32,-35,-43,50,True,844,37.24875783,-80.41799983,8,1.47,675.4,0.216066665,160.63,499756,1390,1
402,True,,1783526617.412845,425880156000000,425880562000000,406.0,1007,747621,0,0,12.35301,-0.120092,-0.321787,-130.3288,0.205078,-5.791016,980.3125,0.285,-0.2925,-0.07,31,-37,-44,50,True,257,37.24875433,-80.417999,8,1.47,674.9,0.190344443,160.63,500847,1394,1
403,True,,1783526618.823756,425881562000000,425881953000000,391.0,1007,749005,0,0,12.35301,-0.245037,0.029422,-130.1928,0.205078,-4.814453,981.2891,-0.4025,-1.105,-0.2575,32,-37,-44,50,True,641,37.248749,-80.41799683,7,1.99,674.6,0.344677775,160.63,501812,1396,1
404,True,,1783526620.2082283,425882953000000,425883343000000,390.0,1007,750404,0,0,12.35301,-0.195749,-0.060016,-130.1521,1.669922,-3.349609,981.7773,-0.1525,-1.0425,-0.1325,31,-36,-44,50,True,38,37.24876233,-80.4180055,7,1.99,673.8,0.169766665,160.63,502724,1400,1
405,True,,1783526621.6065328,425884359000000,425884750000000,391.0,1007,751802,0,0,12.35301,-0.101821,0.093709,-130.8672,-1.259766,-0.908203,980.3125,0.285,1.27,-0.195,31,-36,-44,49.44444,True,438,37.24876567,-80.418007,8,1.47,674.1,0.282944442,160.63,503799,1402,1
406,True,,1783526623.0059872,425885750000000,425886125000000,375.0,1007,753195,0,0,12.38097,-0.062342,-0.171298,-130.1065,1.669922,-3.837891,978.8477,-0.4025,-0.7925,-0.3825,31,-37,-43,50,True,830,37.24876933,-80.41800933,8,1.47,674,0.159477776,160.63,504608,1404,1
407,True,,1783526624.3981192,425887140000000,425887531000000,391.0,1007,754582,0,0,12.38097,-0.245502,0.04819,-130.586,-1.748047,-3.837891,980.3125,0.285,-0.23,-0.6325,32,-36,-44,50,True,222,37.2488,-80.41802683,8,1.47,674,0.288088886,270.66,505686,1408,1
408,True,,1783526625.7853434,425888531000000,425888921000000,390.0,1007,755974,0,0,12.38097,-0.043584,-0.381462,-130.7979,1.669922,-3.837891,982.7539,0.16,-3.1675,-0.2575,31,-36,-43,50,True,597,37.24881867,-80.418037,8,1.47,673.5,0.617333328,296.61,506702,1410,1
409,True,,1783526627.1766675,425889921000000,425890312000000,391.0,1007,757363,0,0,12.38097,-0.186543,-0.249626,-129.3265,3.134766,-3.349609,980.3125,-1.215,-0.4175,-0.32,29,-37,-44,50,True,109,37.24883183,-80.41804717,8,1.47,673,0.632766661,330.05,507588,1413,1
410,True,,1783526628.5673559,425891312000000,425891718000000,406.0,1007,758766,0,0,12.38097,0.061255,-0.270506,-130.1788,3.134766,-3.837891,980.3125,-0.34,0.52,-0.1325,30,-37,-44,50,True,389,37.24883983,-80.41805167,8,1.47,672.4,0.632766661,333.15,508683,1416,1
411,True,,1783526629.9683876,425892718000000,425893109000000,391.0,1007,760160,0,0,12.38097,-0.051346,-0.109027,-130.136,2.158203,-3.837891,978.3594,-0.465,-1.2925,-0.195,30,-36,-45,50,True,800,37.2488455,-80.41805467,8,1.47,672.2,0.447566663,333.15,509522,1418,1
412,True,,1783526631.363306,425894109000000,425894531000000,422.0,1007,761564,0,0,12.38097,-0.273552,-0.124243,-130.9336,1.669922,-4.326172,979.8242,0.2225,0.2075,-0.07,32,-36,-42,50,True,199,37.24885967,-80.41805967,8,1.47,672.8,0.308666664,333.15,510589,1422,1
413,True,,1783526632.7821941,425895531000000,425895921000000,390.0,1007,762973,0,0,12.38097,-0.284302,0.09883,-130.4604,2.158203,-5.302734,979.3359,-0.59,-0.48,0.18,32,-36,-43,50,True,606,37.2488555,-80.4180575,8,1.47,672.7,0.102888888,333.15,511610,1424,1
414,True,,1783526634.1777,425896921000000,425897312000000,391.0,1007,764365,0,0,12.38497,-0.285373,-0.170273,-131.2881,3.134766,-3.837891,982.2656,-0.59,-0.1675,-0.32,32,-35,-44,50,True,3,37.24885583,-80.41806133,8,1.47,671.8,0.041155555,333.15,512486,1428,1
415,True,,1783526635.5693786,425898312000000,425898718000000,406.0,1007,765766,0,0,12.38497,-0.349056,0.001146,-130.4635,3.623047,-4.814453,978.8477,0.0975,-0.855,-0.1325,33,-37,-44,50,True,403,37.24885833,-80.41806233,8,1.47,671.7,0.056588888,333.15,513565,1430,1
416,True,,1783526636.9677637,425899718000000,425900125000000,407.0,1007,767173,0,0,12.38497,-0.109233,-0.070239,-130.7129,-2.724609,-0.908203,979.8242,-0.1525,-0.73,-0.5075,31,-37,-43,50,True,813,37.24885233,-80.41806183,8,1.47,671.3,0.205777776,333.15,514388,1432,1
417,True,,1783526638.375163,425901125000000,425901531000000,406.0,1007,768578,0,0,12.38497,-0.078489,-0.600746,-130.1584,-0.771484,-2.861328,980.3125,0.035,-0.73,-0.5075,32,-38,-44,50,True,214,37.24887067,-80.41807317,8,1.47,671.3,0.318955553,333.15,515466,1436,1
418,True,,1783526639.7803617,425902531000000,425902906000000,375.0,1007,769964,0,0,12.38497,-0.032962,-0.234407,-130.7725,2.646484,-2.373047,981.7773,0.035,-0.0425,-0.2575,31,-37,-45,50,True,598,37.24886717,-80.41807233,8,1.47,671.2,0.036011111,333.15,516470,1438,1
419,True,,1783526641.166412,425903906000000,425904296000000,390.0,1007,771362,0,0,12.38497,-0.177846,-0.126826,-131.1111,0.205078,-3.349609,979.3359,-0.09,-0.23,-0.32,32,-37,-43,50,True,115,37.24888383,-80.41808117,8,1.47,671,0.380688886,333.15,517340,1441,1
420,True,,1783526642.5639982,425905312000000,425905703000000,391.0,1007,772767,0,0,12.38497,-0.137597,-0.224701,-130.5998,2.158203,-4.814453,982.2656,-0.1525,-1.6675,-0.2575,32,-36,-43,50,True,403,37.24888633,-80.41808467,8,1.47,670.6,0.540166662,333.15,518424,1444,1
421,True,,1783526643.969957,425906718000000,425907109000000,375.0,1007,774157,0,0,12.37672,-0.24522,0.057157,-130.3767,-1.259766,-4.326172,978.8477,-0.215,-0.73,-0.445,32,-37,-44,49.44444,True,787,37.24888617,-80.41808533,8,1.47,670.4,0.293233331,333.15,519246,1446,1
422,True,,1783526645.3589756,425908109000000,425908500000000,391.0,1007,775546,0,0,12.37672,-0.325413,-0.001916,-130.6938,-0.283203,-1.884766,979.3359,-0.215,-1.5425,-0.195,31,-35,-44,50,True,179,37.248877,-80.41808267,8,1.47,670.3,0.236644442,333.15,520293,1450,1
423,True,,1783526646.749147,425909500000000,425909875000000,375.0,1007,776931,0,0,12.37672,-0.146396,-0.047739,-130.1509,1.181641,-2.861328,978.8477,0.5975,1.2075,-0.445,30,-36,-44,50,True,564,37.24887233,-80.41808133,8,1.47,670.2,0.334388886,333.15,521328,1452,1
424,True,,1783526648.133602,425910875000000,425911265000000,390.0,1007,778326,0,0,12.37672,-0.097955,-0.023972,-130.2012,0.205078,-3.837891,981.7773,0.035,-0.105,-0.445,30,-36,-44,50,True,79,37.24888783,-80.41809183,8,1.47,669.9,0.329244442,333.15,522164,1455,1
425,True,,1783526649.5291183,425912281000000,425912671000000,390.0,1007,779717,0,0,12.37672,-0.133451,-0.042756,-129.8917,-0.771484,-3.349609,980.8008,0.0975,-2.2925,-0.3825,31,-37,-44,49.44444,True,354,37.24888433,-80.41809017,8,1.47,669.9,0.030866666,333.15,523234,1458,1
426,True,,1783526650.9226182,425913671000000,425914031000000,360.0,1007,781105,0,0,12.37672,0.03663,-0.934867,-129.9727,-1.259766,-4.326172,981.2891,-0.0275,-15.48,-0.1325,30,-37,-44,50,True,737,37.248877,-80.41808717,8,1.47,669.7,0.277799998,333.15,524104,1460,1
427,True,,1783526652.3074796,425915046000000,425915437000000,391.0,1007,782493,0,0,12.37672,-0.063104,-0.051433,-130.6106,-1.259766,-3.349609,982.2656,-0.715,0.9575,-0.5075,32,-39,-45,50.55556,True,129,37.2488905,-80.41809517,8,1.47,669.5,0.298377775,333.15,525099,1464,1
428,True,,1783526653.6963959,425916437000000,425916828000000,391.0,1007,783883,0,0,12.38081,-0.028495,-0.449638,-130.3494,1.669922,-0.908203,986.6602,-0.4025,-0.1675,-0.195,30,-37,-44,50,True,510,37.2488925,-80.41809683,8,1.47,669.3,0.252077776,333.15,526169,1466,1
429,True,,1783526655.085047,425917828000000,425918218000000,390.0,1007,785272,0,0,12.38081,-0.061522,0.006431,-130.4108,-0.771484,-2.861328,979.8242,0.3475,1.8325,-0.3825,31,-37,-45,50,True,25,37.24888833,-80.41809717,8,1.47,669,0.12861111,333.15,526971,1469,1
430,True,,1783526656.4752133,425919218000000,425919609000000,391.0,1007,786676,0,0,12.38081,-0.107053,-0.245786,-130.4145,-0.283203,-5.302734,983.2422,-0.465,-2.0425,-0.195,31,-37,-43,50,True,311,37.248884,-80.41809667,8,1.47,668.6,0.221211109,333.15,528053,1472,1
431,True,,1783526657.8786457,425920625000000,425921031000000,406.0,1007,788091,0,0,12.38081,-0.348728,-0.106369,-130.9439,0.693359,-4.814453,984.707,-0.215,-0.98,-0.5075,31,-35,-43,50,True,728,37.248891,-80.4181005,8,1.47,668.7,0.138899999,333.15,528962,1474,1
432,True,,1783526659.2929127,425922031000000,425922421000000,390.0,1007,789480,0,0,12.38081,0.076305,-0.662854,-130.5295,2.158203,-3.349609,981.7773,0.035,-1.7925,0.18,31,-39,-43,50,True,116,37.2488965,-80.41810567,8,1.47,668.6,0.133755554,333.15,529946,1478,1
433,True,,1783526660.6841815,425923437000000,425923843000000,406.0,1007,790890,0,0,12.38081,-0.391029,0.127977,-130.1471,0.205078,-1.884766,980.3125,-0.0275,-1.73,0.18,31,-35,-43,50,True,527,37.248896,-80.418106,8,1.47,668.3,0.030866666,333.15,531034,1480,1
434,True,,1783526662.0931513,425924843000000,425925234000000,391.0,1007,792283,0,0,12.38081,-0.201571,0.046675,-129.5862,1.181641,-1.884766,978.8477,0.0975,0.5825,-0.195,31,-37,-44,50,True,37,37.248898,-80.4181085,8,1.47,668.3,0.041155555,333.15,531839,1483,1
