heldout_sequence,scope,service,method,target_acceptance,selected_threshold,training_acceptance,accepted_count,condition_count,false_qualified_count,actual_qualified_count
street01,pooled,all,service_empirical,0.45,0.5,0.4444444444444444,35,80,0,49
street01,pooled,all,service_empirical,0.5,0.5,0.4444444444444444,35,80,0,49
street01,pooled,all,service_identity_only,0.1,0.63125,0.1111111111111111,0,80,0,49
street01,pooled,all,service_identity_only,0.15,0.63125,0.1111111111111111,0,80,0,49
street01,pooled,all,service_identity_only,0.2,0.60625,0.19444444444444445,20,80,6,49
street01,pooled,all,service_identity_only,0.25,0.59375,0.2222222222222222,20,80,6,49
street01,pooled,all,service_identity_only,0.3,0.5875,0.3333333333333333,20,80,6,49
street01,pooled,all,service_identity_only,0.35,0.5875,0.3333333333333333,20,80,6,49
street01,pooled,all,service_identity_only,0.4,0.58125,0.3888888888888889,20,80,6,49
street01,pooled,all,service_identity_only,0.45,0.575,0.4166666666666667,40,80,15,49
street01,pooled,all,service_identity_only,0.5,0.5625,0.5,40,80,15,49
street01,within_service,global,aoi_only,0.1,1.0,0.05,1,20,0,14
street01,within_service,global,aoi_only,0.15,1.0,0.05,1,20,0,14
street01,within_service,global,aoi_only,0.2,0.9,0.25,5,20,0,14
street01,within_service,global,aoi_only,0.25,0.9,0.25,5,20,0,14
street01,within_service,global,aoi_only,0.3,0.9,0.25,5,20,0,14
street01,within_service,global,aoi_only,0.35,0.9,0.25,5,20,0,14
street01,within_service,global,aoi_only,0.4,0.8,0.45,9,20,0,14
street01,within_service,global,aoi_only,0.45,0.8,0.45,9,20,0,14
street01,within_service,global,aoi_only,0.5,0.7,0.5,10,20,0,14
street01,within_service,global,common,0.1,0.84375,0.16666666666666666,0,20,0,14
street01,within_service,global,common,0.15,0.84375,0.16666666666666666,0,20,0,14
street01,within_service,global,common,0.2,0.84375,0.16666666666666666,0,20,0,14
street01,within_service,global,common,0.25,0.8125,0.26666666666666666,5,20,0,14
street01,within_service,global,common,0.3,0.78125,0.2833333333333333,5,20,0,14
street01,within_service,global,common,0.35,0.75,0.35555555555555557,8,20,0,14
street01,within_service,global,common,0.4,0.71875,0.43333333333333335,8,20,0,14
street01,within_service,global,common,0.45,0.6875,0.45555555555555555,9,20,0,14
street01,within_service,global,common,0.5,0.625,0.5,10,20,0,14
street01,within_service,global,motion_logistic,0.1,0.9679119730143196,0.1,0,20,0,14
street01,within_service,global,motion_logistic,0.15,0.9248952929846901,0.15,3,20,0,14
street01,within_service,global,motion_logistic,0.2,0.8544583086774308,0.2,4,20,0,14
street01,within_service,global,motion_logistic,0.25,0.6995189637247122,0.25,5,20,0,14
street01,within_service,global,motion_logistic,0.3,0.5414227642848163,0.3,7,20,0,14
street01,within_service,global,motion_logistic,0.35,0.4268712272991799,0.35,8,20,0,14
street01,within_service,global,motion_logistic,0.4,0.306054576228371,0.4,9,20,0,14
street01,within_service,global,motion_logistic,0.45,0.1903926871831498,0.45,12,20,0,14
street01,within_service,global,motion_logistic,0.5,0.1414460135985125,0.5,14,20,1,14
street01,within_service,global,service_empirical,0.1,inf,0.0,0,20,0,14
street01,within_service,global,service_empirical,0.15,inf,0.0,0,20,0,14
street01,within_service,global,service_empirical,0.2,inf,0.0,0,20,0,14
street01,within_service,global,service_empirical,0.25,0.375,0.4666666666666667,0,20,0,14
street01,within_service,global,service_empirical,0.3,0.375,0.4666666666666667,0,20,0,14
street01,within_service,global,service_empirical,0.35,0.375,0.4666666666666667,0,20,0,14
street01,within_service,global,service_empirical,0.4,0.375,0.4666666666666667,0,20,0,14
street01,within_service,global,service_empirical,0.45,0.375,0.4666666666666667,0,20,0,14
street01,within_service,global,service_empirical,0.5,0.375,0.4666666666666667,0,20,0,14
street01,within_service,global,service_identity_only,0.1,inf,0.0,0,20,0,14
street01,within_service,global,service_identity_only,0.15,inf,0.0,0,20,0,14
street01,within_service,global,service_identity_only,0.2,inf,0.0,0,20,0,14
street01,within_service,global,service_identity_only,0.25,inf,0.0,0,20,0,14
street01,within_service,global,service_identity_only,0.3,inf,0.0,0,20,0,14
street01,within_service,global,service_identity_only,0.35,0.275,0.6666666666666666,0,20,0,14
street01,within_service,global,service_identity_only,0.4,0.275,0.6666666666666666,0,20,0,14
street01,within_service,global,service_identity_only,0.45,0.275,0.6666666666666666,0,20,0,14
street01,within_service,global,service_identity_only,0.5,0.275,0.6666666666666666,0,20,0,14
street01,within_service,local_10s,aoi_only,0.1,1.5,0.05,1,20,0,14
street01,within_service,local_10s,aoi_only,0.15,1.5,0.05,1,20,0,14
street01,within_service,local_10s,aoi_only,0.2,1.4,0.25,5,20,0,14
street01,within_service,local_10s,aoi_only,0.25,1.4,0.25,5,20,0,14
street01,within_service,local_10s,aoi_only,0.3,1.4,0.25,5,20,0,14
street01,within_service,local_10s,aoi_only,0.35,1.4,0.25,5,20,0,14
street01,within_service,local_10s,aoi_only,0.4,1.3,0.45,9,20,0,14
street01,within_service,local_10s,aoi_only,0.45,1.3,0.45,9,20,0,14
street01,within_service,local_10s,aoi_only,0.5,1.2,0.5,10,20,0,14
street01,within_service,local_10s,common,0.1,0.84375,0.16666666666666666,0,20,0,14
street01,within_service,local_10s,common,0.15,0.84375,0.16666666666666666,0,20,0,14
street01,within_service,local_10s,common,0.2,0.84375,0.16666666666666666,0,20,0,14
street01,within_service,local_10s,common,0.25,0.8125,0.26666666666666666,5,20,0,14
street01,within_service,local_10s,common,0.3,0.78125,0.2833333333333333,5,20,0,14
street01,within_service,local_10s,common,0.35,0.75,0.35555555555555557,8,20,0,14
street01,within_service,local_10s,common,0.4,0.71875,0.43333333333333335,8,20,0,14
street01,within_service,local_10s,common,0.45,0.6875,0.45555555555555555,9,20,0,14
street01,within_service,local_10s,common,0.5,0.625,0.5,10,20,0,14
street01,within_service,local_10s,motion_logistic,0.1,0.9980792030628234,0.1,1,20,0,14
street01,within_service,local_10s,motion_logistic,0.15,0.9968374208919989,0.15,3,20,0,14
street01,within_service,local_10s,motion_logistic,0.2,0.9898211388943157,0.2,4,20,0,14
street01,within_service,local_10s,motion_logistic,0.25,0.9792217295895184,0.25,5,20,0,14
street01,within_service,local_10s,motion_logistic,0.3,0.9643436092858507,0.3,6,20,0,14
street01,within_service,local_10s,motion_logistic,0.35,0.9464275019277497,0.35,8,20,0,14
street01,within_service,local_10s,motion_logistic,0.4,0.8894720117229848,0.4,9,20,0,14
street01,within_service,local_10s,motion_logistic,0.45,0.8343975159234595,0.45,11,20,0,14
street01,within_service,local_10s,motion_logistic,0.5,0.7870710411973547,0.5,13,20,0,14
street01,within_service,local_10s,service_empirical,0.1,inf,0.0,0,20,0,14
street01,within_service,local_10s,service_empirical,0.15,1.0,0.2722222222222222,5,20,0,14
street01,within_service,local_10s,service_empirical,0.2,1.0,0.2722222222222222,5,20,0,14
street01,within_service,local_10s,service_empirical,0.25,1.0,0.2722222222222222,5,20,0,14
street01,within_service,local_10s,service_empirical,0.3,1.0,0.2722222222222222,5,20,0,14
street01,within_service,local_10s,service_empirical,0.35,1.0,0.2722222222222222,5,20,0,14
street01,within_service,local_10s,service_empirical,0.4,0.875,0.46111111111111114,9,20,0,14
street01,within_service,local_10s,service_empirical,0.45,0.875,0.46111111111111114,9,20,0,14
street01,within_service,local_10s,service_empirical,0.5,0.75,0.5,10,20,0,14
street01,within_service,local_10s,service_identity_only,0.1,0.6625,0.1111111111111111,0,20,0,14
street01,within_service,local_10s,service_identity_only,0.15,0.6625,0.1111111111111111,0,20,0,14
street01,within_service,local_10s,service_identity_only,0.2,0.6375,0.2222222222222222,0,20,0,14
street01,within_service,local_10s,service_identity_only,0.25,0.6375,0.2222222222222222,0,20,0,14
street01,within_service,local_10s,service_identity_only,0.3,0.6375,0.2222222222222222,0,20,0,14
street01,within_service,local_10s,service_identity_only,0.35,0.63125,0.4444444444444444,0,20,0,14
street01,within_service,local_10s,service_identity_only,0.4,0.63125,0.4444444444444444,0,20,0,14
street01,within_service,local_10s,service_identity_only,0.45,0.63125,0.4444444444444444,0,20,0,14
street01,within_service,local_10s,service_identity_only,0.5,0.63125,0.4444444444444444,0,20,0,14
street01,within_service,local_1s,aoi_only,0.1,0.6,0.05,1,20,0,11
street01,within_service,local_1s,aoi_only,0.15,0.6,0.05,1,20,0,11
street01,within_service,local_1s,aoi_only,0.2,0.5,0.25,5,20,0,11
street01,within_service,local_1s,aoi_only,0.25,0.5,0.25,5,20,0,11
street01,within_service,local_1s,aoi_only,0.3,0.5,0.25,5,20,0,11
street01,within_service,local_1s,aoi_only,0.35,0.5,0.25,5,20,0,11
street01,within_service,local_1s,aoi_only,0.4,0.4,0.45,9,20,0,11
street01,within_service,local_1s,aoi_only,0.45,0.4,0.45,9,20,0,11
street01,within_service,local_1s,aoi_only,0.5,0.3,0.5,10,20,0,11
street01,within_service,local_1s,common,0.1,0.84375,0.16666666666666666,0,20,0,11
street01,within_service,local_1s,common,0.15,0.84375,0.16666666666666666,0,20,0,11
street01,within_service,local_1s,common,0.2,0.84375,0.16666666666666666,0,20,0,11
street01,within_service,local_1s,common,0.25,0.8125,0.26666666666666666,5,20,0,11
street01,within_service,local_1s,common,0.3,0.78125,0.2833333333333333,5,20,0,11
street01,within_service,local_1s,common,0.35,0.75,0.35555555555555557,8,20,0,11
street01,within_service,local_1s,common,0.4,0.71875,0.43333333333333335,8,20,0,11
street01,within_service,local_1s,common,0.45,0.6875,0.45555555555555555,9,20,0,11
street01,within_service,local_1s,common,0.5,0.625,0.5,10,20,0,11
street01,within_service,local_1s,motion_logistic,0.1,0.9978929984568583,0.1,0,20,0,11
street01,within_service,local_1s,motion_logistic,0.15,0.995780853018382,0.15,3,20,0,11
street01,within_service,local_1s,motion_logistic,0.2,0.9864741787493172,0.2,4,20,0,11
street01,within_service,local_1s,motion_logistic,0.25,0.9750410610298764,0.25,5,20,0,11
street01,within_service,local_1s,motion_logistic,0.3,0.9567041894560231,0.3,6,20,0,11
street01,within_service,local_1s,motion_logistic,0.35,0.9273087355605366,0.35,8,20,0,11
street01,within_service,local_1s,motion_logistic,0.4,0.8489158065476742,0.4,9,20,0,11
street01,within_service,local_1s,motion_logistic,0.45,0.8028461175410995,0.45,10,20,0,11
street01,within_service,local_1s,motion_logistic,0.5,0.747741054892182,0.5,13,20,2,11
street01,within_service,local_1s,service_empirical,0.1,inf,0.0,0,20,0,11
street01,within_service,local_1s,service_empirical,0.15,inf,0.0,0,20,0,11
street01,within_service,local_1s,service_empirical,0.2,inf,0.0,0,20,0,11
street01,within_service,local_1s,service_empirical,0.25,inf,0.0,0,20,0,11
street01,within_service,local_1s,service_empirical,0.3,1.0,0.5,10,20,0,11
street01,within_service,local_1s,service_empirical,0.35,1.0,0.5,10,20,0,11
street01,within_service,local_1s,service_empirical,0.4,1.0,0.5,10,20,0,11
street01,within_service,local_1s,service_empirical,0.45,1.0,0.5,10,20,0,11
street01,within_service,local_1s,service_empirical,0.5,1.0,0.5,10,20,0,11
street01,within_service,local_1s,service_identity_only,0.1,inf,0.0,0,20,0,11
street01,within_service,local_1s,service_identity_only,0.15,inf,0.0,0,20,0,11
street01,within_service,local_1s,service_identity_only,0.2,inf,0.0,0,20,0,11
street01,within_service,local_1s,service_identity_only,0.25,0.5875,0.4444444444444444,0,20,0,11
street01,within_service,local_1s,service_identity_only,0.3,0.5875,0.4444444444444444,0,20,0,11
street01,within_service,local_1s,service_identity_only,0.35,0.5875,0.4444444444444444,0,20,0,11
street01,within_service,local_1s,service_identity_only,0.4,0.5875,0.4444444444444444,0,20,0,11
street01,within_service,local_1s,service_identity_only,0.45,0.5875,0.4444444444444444,0,20,0,11
street01,within_service,local_1s,service_identity_only,0.5,0.5875,0.4444444444444444,0,20,0,11
street01,within_service,local_5s,aoi_only,0.1,1.0,0.05,1,20,0,10
street01,within_service,local_5s,aoi_only,0.15,1.0,0.05,1,20,0,10
street01,within_service,local_5s,aoi_only,0.2,0.9,0.25,5,20,0,10
street01,within_service,local_5s,aoi_only,0.25,0.9,0.25,5,20,0,10
street01,within_service,local_5s,aoi_only,0.3,0.9,0.25,5,20,0,10
street01,within_service,local_5s,aoi_only,0.35,0.9,0.25,5,20,0,10
street01,within_service,local_5s,aoi_only,0.4,0.8,0.45,9,20,0,10
street01,within_service,local_5s,aoi_only,0.45,0.8,0.45,9,20,0,10
street01,within_service,local_5s,aoi_only,0.5,0.7,0.5,10,20,1,10
street01,within_service,local_5s,common,0.1,0.84375,0.16666666666666666,0,20,0,10
street01,within_service,local_5s,common,0.15,0.84375,0.16666666666666666,0,20,0,10
street01,within_service,local_5s,common,0.2,0.84375,0.16666666666666666,0,20,0,10
street01,within_service,local_5s,common,0.25,0.8125,0.26666666666666666,5,20,0,10
street01,within_service,local_5s,common,0.3,0.78125,0.2833333333333333,5,20,0,10
street01,within_service,local_5s,common,0.35,0.75,0.35555555555555557,8,20,0,10
street01,within_service,local_5s,common,0.4,0.71875,0.43333333333333335,8,20,0,10
street01,within_service,local_5s,common,0.45,0.6875,0.45555555555555555,9,20,0,10
street01,within_service,local_5s,common,0.5,0.625,0.5,10,20,0,10
street01,within_service,local_5s,motion_logistic,0.1,0.9954297288576548,0.1,0,20,0,10
street01,within_service,local_5s,motion_logistic,0.15,0.991536085407432,0.15,3,20,0,10
street01,within_service,local_5s,motion_logistic,0.2,0.9708132630286744,0.2,4,20,0,10
street01,within_service,local_5s,motion_logistic,0.25,0.9481469767876798,0.25,5,20,0,10
street01,within_service,local_5s,motion_logistic,0.3,0.910913730947028,0.3,6,20,0,10
street01,within_service,local_5s,motion_logistic,0.35,0.870562365526291,0.35,8,20,0,10
street01,within_service,local_5s,motion_logistic,0.4,0.7574412665643991,0.4,9,20,0,10
street01,within_service,local_5s,motion_logistic,0.45,0.6548120797910477,0.45,11,20,1,10
street01,within_service,local_5s,motion_logistic,0.5,0.5932025373343762,0.5,13,20,3,10
street01,within_service,local_5s,service_empirical,0.1,inf,0.0,0,20,0,10
street01,within_service,local_5s,service_empirical,0.15,1.0,0.25,5,20,0,10
street01,within_service,local_5s,service_empirical,0.2,1.0,0.25,5,20,0,10
street01,within_service,local_5s,service_empirical,0.25,1.0,0.25,5,20,0,10
street01,within_service,local_5s,service_empirical,0.3,0.875,0.2833333333333333,5,20,0,10
street01,within_service,local_5s,service_empirical,0.35,0.75,0.4,8,20,0,10
street01,within_service,local_5s,service_empirical,0.4,0.75,0.4,8,20,0,10
street01,within_service,local_5s,service_empirical,0.45,0.625,0.4444444444444444,8,20,0,10
street01,within_service,local_5s,service_empirical,0.5,0.5,0.5277777777777778,10,20,0,10
street01,within_service,local_5s,service_identity_only,0.1,inf,0.0,0,20,0,10
street01,within_service,local_5s,service_identity_only,0.15,0.50625,0.2222222222222222,0,20,0,10
street01,within_service,local_5s,service_identity_only,0.2,0.50625,0.2222222222222222,0,20,0,10
street01,within_service,local_5s,service_identity_only,0.25,0.50625,0.2222222222222222,0,20,0,10
street01,within_service,local_5s,service_identity_only,0.3,0.50625,0.2222222222222222,0,20,0,10
street01,within_service,local_5s,service_identity_only,0.35,0.4875,0.4444444444444444,0,20,0,10
street01,within_service,local_5s,service_identity_only,0.4,0.4875,0.4444444444444444,0,20,0,10
street01,within_service,local_5s,service_identity_only,0.45,0.4875,0.4444444444444444,0,20,0,10
street01,within_service,local_5s,service_identity_only,0.5,0.4875,0.4444444444444444,0,20,0,10
street02,pooled,all,aoi_only,0.1,1.3,0.1125,9,80,0,45
street02,pooled,all,aoi_only,0.15,1.1,0.1375,11,80,0,45
street02,pooled,all,aoi_only,0.2,1.0,0.2,16,80,0,45
street02,pooled,all,aoi_only,0.25,1.0,0.2,16,80,0,45
street02,pooled,all,aoi_only,0.3,0.9,0.3125,25,80,1,45
street02,pooled,all,aoi_only,0.35,0.9,0.3125,25,80,1,45
street02,pooled,all,aoi_only,0.4,0.8,0.4125,33,80,1,45
street02,pooled,all,aoi_only,0.45,0.7,0.4375,35,80,2,45
street02,pooled,all,aoi_only,0.5,0.6,0.4875,39,80,3,45
street02,pooled,all,common,0.1,0.84375,0.16666666666666666,0,80,0,45
street02,pooled,all,common,0.15,0.84375,0.16666666666666666,0,80,0,45
street02,pooled,all,common,0.2,0.84375,0.16666666666666666,0,80,0,45
street02,pooled,all,common,0.25,0.8125,0.26666666666666666,20,80,0,45
street02,pooled,all,common,0.3,0.78125,0.2833333333333333,20,80,0,45
street02,pooled,all,common,0.35,0.75,0.35,32,80,0,45
street02,pooled,all,common,0.4,0.71875,0.4166666666666667,32,80,0,45
street02,pooled,all,common,0.45,0.65625,0.45555555555555555,36,80,0,45
street02,pooled,all,common,0.5,0.59375,0.5,40,80,0,45
street02,pooled,all,motion_logistic,0.1,0.9970967832987513,0.1,1,80,0,45
street02,pooled,all,motion_logistic,0.15,0.9876635354952396,0.15,11,80,0,45
street02,pooled,all,motion_logistic,0.2,0.9700519089178106,0.2,14,80,0,45
street02,pooled,all,motion_logistic,0.25,0.93778460392621,0.25,22,80,0,45
street02,pooled,all,motion_logistic,0.3,0.8820561692716815,0.3,29,80,0,45
street02,pooled,all,motion_logistic,0.35,0.8065696698421546,0.35,32,80,0,45
street02,pooled,all,motion_logistic,0.4,0.7278410857222615,0.4,40,80,3,45
street02,pooled,all,motion_logistic,0.45,0.619183227564823,0.45,48,80,9,45
street02,pooled,all,motion_logistic,0.5,0.5172249830260371,0.5,56,80,15,45
street02,pooled,all,service_empirical,0.1,inf,0.0,0,80,0,45
street02,pooled,all,service_empirical,0.15,1.0,0.24305555555555555,19,80,0,45
street02,pooled,all,service_empirical,0.2,1.0,0.24305555555555555,19,80,0,45
street02,pooled,all,service_empirical,0.25,1.0,0.24305555555555555,19,80,0,45
street02,pooled,all,service_empirical,0.3,0.875,0.3013888888888889,23,80,0,45
street02,pooled,all,service_empirical,0.35,0.75,0.3541666666666667,28,80,0,45
street02,pooled,all,service_empirical,0.4,0.625,0.3958333333333333,29,80,1,45
street02,pooled,all,service_empirical,0.45,0.5,0.4444444444444444,35,80,1,45
street02,pooled,all,service_empirical,0.5,0.5,0.4444444444444444,35,80,1,45
street02,pooled,all,service_identity_only,0.1,0.625,0.1111111111111111,0,80,0,45
street02,pooled,all,service_identity_only,0.15,0.625,0.1111111111111111,0,80,0,45
street02,pooled,all,service_identity_only,0.2,0.6,0.19444444444444445,20,80,6,45
street02,pooled,all,service_identity_only,0.25,0.59375,0.2222222222222222,20,80,6,45
street02,pooled,all,service_identity_only,0.3,0.5875,0.3055555555555556,20,80,6,45
street02,pooled,all,service_identity_only,0.35,0.58125,0.3888888888888889,20,80,6,45
street02,pooled,all,service_identity_only,0.4,0.58125,0.3888888888888889,20,80,6,45
street02,pooled,all,service_identity_only,0.45,0.56875,0.4166666666666667,40,80,16,45
street02,pooled,all,service_identity_only,0.5,0.5625,0.5,40,80,16,45
street02,within_service,global,aoi_only,0.1,1.0,0.05,1,20,0,11
street02,within_service,global,aoi_only,0.15,1.0,0.05,1,20,0,11
street02,within_service,global,aoi_only,0.2,0.9,0.25,5,20,0,11
street02,within_service,global,aoi_only,0.25,0.9,0.25,5,20,0,11
street02,within_service,global,aoi_only,0.3,0.9,0.25,5,20,0,11
street02,within_service,global,aoi_only,0.35,0.9,0.25,5,20,0,11
street02,within_service,global,aoi_only,0.4,0.8,0.45,9,20,0,11
street02,within_service,global,aoi_only,0.45,0.8,0.45,9,20,0,11
street02,within_service,global,aoi_only,0.5,0.7,0.5,10,20,0,11
street02,within_service,global,common,0.1,0.84375,0.16666666666666666,0,20,0,11
street02,within_service,global,common,0.15,0.84375,0.16666666666666666,0,20,0,11
street02,within_service,global,common,0.2,0.84375,0.16666666666666666,0,20,0,11
street02,within_service,global,common,0.25,0.8125,0.26666666666666666,5,20,0,11
street02,within_service,global,common,0.3,0.78125,0.2833333333333333,5,20,0,11
street02,within_service,global,common,0.35,0.75,0.35,8,20,0,11
street02,within_service,global,common,0.4,0.71875,0.4166666666666667,8,20,0,11
street02,within_service,global,common,0.45,0.65625,0.45555555555555555,9,20,0,11
street02,within_service,global,common,0.5,0.59375,0.5,10,20,0,11
street02,within_service,global,motion_logistic,0.1,0.9850264889077832,0.1,0,20,0,11
street02,within_service,global,motion_logistic,0.15,0.8929704748325894,0.15,4,20,0,11
street02,within_service,global,motion_logistic,0.2,0.7950424905247747,0.2,4,20,0,11
street02,within_service,global,motion_logistic,0.25,0.663142744841407,0.25,5,20,0,11
street02,within_service,global,motion_logistic,0.3,0.5088203491774945,0.3,7,20,0,11
street02,within_service,global,motion_logistic,0.35,0.35433987482037954,0.35,9,20,0,11
street02,within_service,global,motion_logistic,0.4,0.2264903013577122,0.4,9,20,0,11
street02,within_service,global,motion_logistic,0.45,0.15909863708453725,0.45,12,20,1,11
street02,within_service,global,motion_logistic,0.5,0.11902282139589657,0.5,14,20,3,11
street02,within_service,global,service_empirical,0.1,inf,0.0,0,20,0,11
street02,within_service,global,service_empirical,0.15,inf,0.0,0,20,0,11
street02,within_service,global,service_empirical,0.2,inf,0.0,0,20,0,11
street02,within_service,global,service_empirical,0.25,0.375,0.4666666666666667,0,20,0,11
street02,within_service,global,service_empirical,0.3,0.375,0.4666666666666667,0,20,0,11
street02,within_service,global,service_empirical,0.35,0.375,0.4666666666666667,0,20,0,11
street02,within_service,global,service_empirical,0.4,0.375,0.4666666666666667,0,20,0,11
street02,within_service,global,service_empirical,0.45,0.375,0.4666666666666667,0,20,0,11
street02,within_service,global,service_empirical,0.5,0.375,0.4666666666666667,0,20,0,11
street02,within_service,global,service_identity_only,0.1,inf,0.0,0,20,0,11
street02,within_service,global,service_identity_only,0.15,inf,0.0,0,20,0,11
street02,within_service,global,service_identity_only,0.2,inf,0.0,0,20,0,11
street02,within_service,global,service_identity_only,0.25,inf,0.0,0,20,0,11
street02,within_service,global,service_identity_only,0.3,inf,0.0,0,20,0,11
street02,within_service,global,service_identity_only,0.35,0.275,0.6666666666666666,0,20,0,11
street02,within_service,global,service_identity_only,0.4,0.275,0.6666666666666666,0,20,0,11
street02,within_service,global,service_identity_only,0.45,0.275,0.6666666666666666,0,20,0,11
street02,within_service,global,service_identity_only,0.5,0.275,0.6666666666666666,0,20,0,11
street02,within_service,local_10s,aoi_only,0.1,1.5,0.05,1,20,0,14
street02,within_service,local_10s,aoi_only,0.15,1.5,0.05,1,20,0,14
street02,within_service,local_10s,aoi_only,0.2,1.4,0.25,5,20,0,14
street02,within_service,local_10s,aoi_only,0.25,1.4,0.25,5,20,0,14
street02,within_service,local_10s,aoi_only,0.3,1.4,0.25,5,20,0,14
street02,within_service,local_10s,aoi_only,0.35,1.4,0.25,5,20,0,14
street02,within_service,local_10s,aoi_only,0.4,1.3,0.45,9,20,0,14
street02,within_service,local_10s,aoi_only,0.45,1.3,0.45,9,20,0,14
street02,within_service,local_10s,aoi_only,0.5,1.2,0.5,10,20,0,14
street02,within_service,local_10s,common,0.1,0.84375,0.16666666666666666,0,20,0,14
street02,within_service,local_10s,common,0.15,0.84375,0.16666666666666666,0,20,0,14
street02,within_service,local_10s,common,0.2,0.84375,0.16666666666666666,0,20,0,14
street02,within_service,local_10s,common,0.25,0.8125,0.26666666666666666,5,20,0,14
street02,within_service,local_10s,common,0.3,0.78125,0.2833333333333333,5,20,0,14
street02,within_service,local_10s,common,0.35,0.75,0.35,8,20,0,14
street02,within_service,local_10s,common,0.4,0.71875,0.4166666666666667,8,20,0,14
street02,within_service,local_10s,common,0.45,0.65625,0.45555555555555555,9,20,0,14
street02,within_service,local_10s,common,0.5,0.59375,0.5,10,20,0,14
street02,within_service,local_10s,motion_logistic,0.1,0.9993296575863494,0.1,0,20,0,14
street02,within_service,local_10s,motion_logistic,0.15,0.9952000123699605,0.15,3,20,0,14
street02,within_service,local_10s,motion_logistic,0.2,0.9866008009404559,0.2,4,20,0,14
street02,within_service,local_10s,motion_logistic,0.25,0.9737303020818615,0.25,5,20,0,14
street02,within_service,local_10s,motion_logistic,0.3,0.9523562816027834,0.3,7,20,0,14
street02,within_service,local_10s,motion_logistic,0.35,0.9207170702892781,0.35,8,20,0,14
street02,within_service,local_10s,motion_logistic,0.4,0.8504907699908569,0.4,9,20,0,14
street02,within_service,local_10s,motion_logistic,0.45,0.803247937105759,0.45,11,20,0,14
street02,within_service,local_10s,motion_logistic,0.5,0.7479679363381895,0.5,13,20,0,14
street02,within_service,local_10s,service_empirical,0.1,inf,0.0,0,20,0,14
street02,within_service,local_10s,service_empirical,0.15,1.0,0.26666666666666666,5,20,0,14
street02,within_service,local_10s,service_empirical,0.2,1.0,0.26666666666666666,5,20,0,14
street02,within_service,local_10s,service_empirical,0.25,1.0,0.26666666666666666,5,20,0,14
street02,within_service,local_10s,service_empirical,0.3,1.0,0.26666666666666666,5,20,0,14
street02,within_service,local_10s,service_empirical,0.35,0.875,0.4222222222222222,8,20,0,14
street02,within_service,local_10s,service_empirical,0.4,0.875,0.4222222222222222,8,20,0,14
street02,within_service,local_10s,service_empirical,0.45,0.875,0.4222222222222222,8,20,0,14
street02,within_service,local_10s,service_empirical,0.5,0.75,0.5,10,20,0,14
street02,within_service,local_10s,service_identity_only,0.1,0.65625,0.1111111111111111,0,20,0,14
street02,within_service,local_10s,service_identity_only,0.15,0.65625,0.1111111111111111,0,20,0,14
street02,within_service,local_10s,service_identity_only,0.2,0.6375,0.2222222222222222,0,20,0,14
street02,within_service,local_10s,service_identity_only,0.25,0.6375,0.2222222222222222,0,20,0,14
street02,within_service,local_10s,service_identity_only,0.3,0.6375,0.2222222222222222,0,20,0,14
street02,within_service,local_10s,service_identity_only,0.35,0.625,0.4444444444444444,0,20,0,14
street02,within_service,local_10s,service_identity_only,0.4,0.625,0.4444444444444444,0,20,0,14
street02,within_service,local_10s,service_identity_only,0.45,0.625,0.4444444444444444,0,20,0,14
street02,within_service,local_10s,service_identity_only,0.5,0.625,0.4444444444444444,0,20,0,14
street02,within_service,local_1s,aoi_only,0.1,0.6,0.05,1,20,0,10
street02,within_service,local_1s,aoi_only,0.15,0.6,0.05,1,20,0,10
street02,within_service,local_1s,aoi_only,0.2,0.5,0.25,5,20,0,10
street02,within_service,local_1s,aoi_only,0.25,0.5,0.25,5,20,0,10
street02,within_service,local_1s,aoi_only,0.3,0.5,0.25,5,20,0,10
street02,within_service,local_1s,aoi_only,0.35,0.5,0.25,5,20,0,10
street02,within_service,local_1s,aoi_only,0.4,0.4,0.45,9,20,0,10
street02,within_service,local_1s,aoi_only,0.45,0.4,0.45,9,20,0,10
street02,within_service,local_1s,aoi_only,0.5,0.3,0.5,10,20,1,10
street02,within_service,local_1s,common,0.1,0.84375,0.16666666666666666,0,20,0,10
street02,within_service,local_1s,common,0.15,0.84375,0.16666666666666666,0,20,0,10
street02,within_service,local_1s,common,0.2,0.84375,0.16666666666666666,0,20,0,10
street02,within_service,local_1s,common,0.25,0.8125,0.26666666666666666,5,20,0,10
street02,within_service,local_1s,common,0.3,0.78125,0.2833333333333333,5,20,0,10
street02,within_service,local_1s,common,0.35,0.75,0.35,8,20,0,10
street02,within_service,local_1s,common,0.4,0.71875,0.4166666666666667,8,20,0,10
street02,within_service,local_1s,common,0.45,0.65625,0.45555555555555555,9,20,0,10
street02,within_service,local_1s,common,0.5,0.59375,0.5,10,20,0,10
street02,within_service,local_1s,motion_logistic,0.1,0.9990188970242191,0.1,0,20,0,10
street02,within_service,local_1s,motion_logistic,0.15,0.9936380264971593,0.15,3,20,0,10
street02,within_service,local_1s,motion_logistic,0.2,0.9836909289692419,0.2,4,20,0,10
street02,within_service,local_1s,motion_logistic,0.25,0.9690682092440136,0.25,5,20,0,10
street02,within_service,local_1s,motion_logistic,0.3,0.937724749402021,0.3,7,20,0,10
street02,within_service,local_1s,motion_logistic,0.35,0.9063224403706247,0.35,8,20,0,10
