sequence,model_replicate,transport_replicate,condition,service,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
playground00,seed_42,2,stress,local_10s,1.0,0.5260825623882454,0.9235792583378684,0.5228951255539144,12863,12863,0.9085205628721637,3.2000000000407454,0
playground00,seed_42,2,stress,global,1.0,0.3796960580112628,0.6713723675075214,0.367584664043817,12963,12963,0.9086862609138615,3.2000000000407454,0
playground00,seed_1042,2,stress,local_1s,1.0,0.4207519493553617,0.221647494788852,0.11310121207442292,12953,12953,0.9086543658014523,3.2000000000407454,0
playground00,seed_1042,2,stress,local_5s,1.0,0.4065670254782003,0.6712615193990552,0.3412065360489429,12913,12913,0.9089134980427099,3.2000000000407454,0
playground00,seed_1042,2,stress,local_10s,1.0,0.5258493353028065,0.9235792583378684,0.5226618984684754,12863,12863,0.9085205628721637,3.2000000000407454,0
playground00,seed_1042,2,stress,global,1.0,0.37853891846023296,0.6713723675075214,0.3665046671295225,12963,12963,0.9086862609138615,3.2000000000407454,0
playground00,seed_2042,2,stress,local_1s,1.0,0.42021153400756583,0.221647494788852,0.11317841426696518,12953,12953,0.9086543658014523,3.2000000000407454,0
playground00,seed_2042,2,stress,local_5s,1.0,0.40710911484550455,0.6712615193990552,0.3414388600635019,12913,12913,0.9089134980427099,3.2000000000407454,0
playground00,seed_2042,2,stress,local_10s,1.0,0.5263935318354972,0.9235792583378684,0.5232060950011661,12863,12863,0.9085205628721637,3.2000000000407454,0
playground00,seed_2042,2,stress,global,1.0,0.3827817634806758,0.6713723675075214,0.37059322687649465,12963,12963,0.9086862609138615,3.2000000000407454,0
street00,seed_42,2,stress,local_1s,1.0,0.4486148346738159,0.31210902591599643,0.17336907953529937,13428,13428,0.9074918081562291,3.1999999999970896,0
street00,seed_42,2,stress,local_5s,1.0,0.431505826112937,0.6719450253958769,0.35270391395279355,13388,13388,0.9077382730745501,3.1999999999970896,0
street00,seed_42,2,stress,local_10s,1.0,0.4918278602489129,0.9242015294646874,0.4907782276203329,13338,13338,0.9073549257701581,3.1999999999970896,0
street00,seed_42,2,stress,global,1.0,0.4118916505432356,0.6720494121148981,0.3962643250483703,13438,13438,0.907523440982422,3.1999999999970896,0
street00,seed_1042,2,stress,local_1s,1.0,0.4489127196901996,0.31210902591599643,0.1738903783139708,13428,13428,0.9074918081562291,3.1999999999970896,0
street00,seed_1042,2,stress,local_5s,1.0,0.43075888855691663,0.6719450253958769,0.3524798326859874,13388,13388,0.9077382730745501,3.1999999999970896,0
street00,seed_1042,2,stress,local_10s,1.0,0.49152796521217573,0.9242015294646874,0.49047833258359574,13338,13338,0.9073549257701581,3.1999999999970896,0
street00,seed_1042,2,stress,global,1.0,0.40660812620925735,0.6720494121148981,0.3913528798928412,13438,13438,0.907523440982422,3.1999999999970896,0
street00,seed_2042,2,stress,local_1s,1.0,0.44764670837056897,0.31210902591599643,0.17314566577301163,13428,13428,0.9074918081562291,3.1999999999970896,0
street00,seed_2042,2,stress,local_5s,1.0,0.4304601135345085,0.6719450253958769,0.3524798326859874,13388,13388,0.9077382730745501,3.1999999999970896,0
street00,seed_2042,2,stress,local_10s,1.0,0.49145299145299143,0.9242015294646874,0.49040335882441144,13338,13338,0.9073549257701581,3.1999999999970896,0
street00,seed_2042,2,stress,global,1.0,0.407203452894776,0.6720494121148981,0.3919482065783599,13438,13438,0.907523440982422,3.1999999999970896,0
street01,seed_42,2,stress,local_1s,1.0,0.378953421506613,0.31167337550316276,0.1549330485500698,12173,12173,0.9090446069140368,3.1999999999970896,0
street01,seed_42,2,stress,local_5s,1.0,0.3179757685650705,0.6710623918239512,0.26555674606445234,12133,12133,0.909321684658756,3.1999999999970896,0
street01,seed_42,2,stress,local_10s,1.0,0.4484813374162046,0.9232806422246131,0.44699164114872136,12083,12083,0.9089050732404892,3.1999999999970896,0
street01,seed_42,2,stress,global,1.0,0.2968891077731265,0.6711811540671427,0.2893376015759665,12183,12183,0.9090782237515013,3.1999999999970896,0
street01,seed_1042,2,stress,local_1s,1.0,0.37755688819518607,0.31167337550316276,0.15386511131191982,12173,12173,0.9090446069140368,3.1999999999970896,0
street01,seed_1042,2,stress,local_5s,1.0,0.32036594411934394,0.6710623918239512,0.26761724223192945,12133,12133,0.909321684658756,3.1999999999970896,0
street01,seed_1042,2,stress,local_10s,1.0,0.4512124472399239,0.9232806422246131,0.44972275097244063,12083,12083,0.9089050732404892,3.1999999999970896,0
street01,seed_1042,2,stress,global,1.0,0.29606829188213085,0.6711811540671427,0.2884347040958713,12183,12183,0.9090782237515013,3.1999999999970896,0
street01,seed_2042,2,stress,local_1s,1.0,0.3782140803417399,0.31167337550316276,0.1543580054218352,12173,12173,0.9090446069140368,3.1999999999970896,0
street01,seed_2042,2,stress,local_5s,1.0,0.32119014258633477,0.6710623918239512,0.2678645017720267,12133,12133,0.909321684658756,3.1999999999970896,0
street01,seed_2042,2,stress,local_10s,1.0,0.45195729537366547,0.9232806422246131,0.4504675991061822,12083,12083,0.9089050732404892,3.1999999999970896,0
street01,seed_2042,2,stress,global,1.0,0.2979561684314208,0.6711811540671427,0.29024049905606175,12183,12183,0.9090782237515013,3.1999999999970896,0
street02,seed_42,2,stress,local_1s,1.0,0.3599970346208021,0.3120320260953369,0.14663800133442065,13489,13489,0.9073763807488683,3.1999999999970896,0
street02,seed_42,2,stress,local_5s,1.0,0.31697523979478026,0.6719458695813815,0.2652241802364488,13449,13449,0.9076213844837323,3.1999999999970896,0
street02,seed_42,2,stress,local_10s,1.0,0.43510709754459287,0.9243227106500486,0.4346593029330547,13399,13399,0.9072393462140463,3.1999999999970896,0
street02,seed_42,2,stress,global,1.0,0.2769834802577969,0.6720497814652937,0.2692051263056523,13499,13499,0.9074079561390789,3.1999999999970896,0
street02,seed_1042,2,stress,local_1s,1.0,0.3624434724590407,0.3120320260953369,0.14752761509378012,13489,13489,0.9073763807488683,3.1999999999970896,0
street02,seed_1042,2,stress,local_5s,1.0,0.3256747713584653,0.6719458695813815,0.2728827422113168,13449,13449,0.9076213844837323,3.1999999999970896,0
street02,seed_1042,2,stress,local_10s,1.0,0.4376446003433092,0.9243227106500486,0.43719680573177105,13399,13399,0.9072393462140463,3.1999999999970896,0
street02,seed_1042,2,stress,global,1.0,0.2782428328024298,0.6720497814652937,0.27039039928883624,13499,13499,0.9074079561390789,3.1999999999970896,0
street02,seed_2042,2,stress,local_1s,1.0,0.36044184150048186,0.3120320260953369,0.14708280821410039,13489,13489,0.9073763807488683,3.1999999999970896,0
street02,seed_2042,2,stress,local_5s,1.0,0.3197263737080824,0.6719458695813815,0.2670830545021935,13449,13449,0.9076213844837323,3.1999999999970896,0
street02,seed_2042,2,stress,local_10s,1.0,0.4366743786849765,0.9243227106500486,0.43622658407343834,13399,13399,0.9072393462140463,3.1999999999970896,0
street02,seed_2042,2,stress,global,1.0,0.28757685754500334,0.6720497814652937,0.27972442403140974,13499,13499,0.9074079561390789,3.1999999999970896,0
building00,seed_42,3,stress,local_1s,1.0,0.36968971706983506,0.20514573895204719,0.0877852807932302,11699,11699,0.946756133002457,4.399999999999636,0
building00,seed_42,3,stress,local_5s,1.0,0.2531091860365383,0.6571747148125912,0.20979500814821167,11659,11659,0.9467450038593154,4.399999999999636,0
building00,seed_42,3,stress,local_10s,1.0,0.3267292617796537,0.9242828839693341,0.32647084158842277,11609,11609,0.9469032647080521,4.399999999999636,0
building00,seed_42,3,stress,global,1.0,0.17712870441540696,0.6568451618413187,0.1325476129473055,11709,11709,0.9480399692540559,4.399999999999636,0
building00,seed_1042,3,stress,local_1s,1.0,0.36849303359261476,0.20514573895204719,0.08718693905462005,11699,11699,0.946756133002457,4.399999999999636,0
building00,seed_1042,3,stress,local_5s,1.0,0.25242302084226775,0.6571747148125912,0.20928038425250878,11659,11659,0.9467450038593154,4.399999999999636,0
building00,seed_1042,3,stress,local_10s,1.0,0.33155310534929794,0.9242828839693341,0.33129468515806704,11609,11609,0.9469032647080521,4.399999999999636,0
building00,seed_1042,3,stress,global,1.0,0.1726022717567683,0.6568451618413187,0.1288752241865232,11709,11709,0.9480399692540559,4.399999999999636,0
building00,seed_2042,3,stress,local_1s,1.0,0.36755278228908456,0.20514573895204719,0.08727241644585007,11699,11699,0.946756133002457,4.399999999999636,0
building00,seed_2042,3,stress,local_5s,1.0,0.25207993824513253,0.6571747148125912,0.20953769620036022,11659,11659,0.9467450038593154,4.399999999999636,0
building00,seed_2042,3,stress,local_10s,1.0,0.31897665604272546,0.9242828839693341,0.3188905159789818,11609,11609,0.9469032647080521,4.399999999999636,0
building00,seed_2042,3,stress,global,1.0,0.1757622341788368,0.6568451618413187,0.13101033393116407,11709,11709,0.9480399692540559,4.399999999999636,0
building01,seed_42,3,stress,local_1s,1.0,0.330218999925256,0.20494805291875326,0.08341430600194334,13379,13379,0.9458928171010638,4.399999999999636,0
building01,seed_42,3,stress,local_5s,1.0,0.23015218532123846,0.6576205112827048,0.18884474098508133,13339,13339,0.9458805007868016,4.399999999999636,0
building01,seed_42,3,stress,local_10s,1.0,0.2966363157498683,0.9252765445104975,0.29626006471517796,13289,13289,0.9460155015422654,4.399999999999636,0
building01,seed_42,3,stress,global,1.0,0.148928224662036,0.6573306445589663,0.11307789976846665,13389,13389,0.9470162073340151,4.399999999999636,0
building01,seed_1042,3,stress,local_1s,1.0,0.32857463188579117,0.20494805291875326,0.08311532999476792,13379,13379,0.9458928171010638,4.399999999999636,0
building01,seed_1042,3,stress,local_5s,1.0,0.23480020991078793,0.6576205112827048,0.19251817977359623,13339,13339,0.9458805007868016,4.399999999999636,0
building01,seed_1042,3,stress,local_10s,1.0,0.30536533975468433,0.9252765445104975,0.304989088719994,13289,13289,0.9460155015422654,4.399999999999636,0
building01,seed_1042,3,stress,global,1.0,0.15087011726043767,0.6573306445589663,0.1146463514825603,13389,13389,0.9470162073340151,4.399999999999636,0
building01,seed_2042,3,stress,local_1s,1.0,0.332311831975484,0.20494805291875326,0.08341430600194334,13379,13379,0.9458928171010638,4.399999999999636,0
building01,seed_2042,3,stress,local_5s,1.0,0.24012294774720744,0.6576205112827048,0.1964914911162756,13339,13339,0.9458805007868016,4.399999999999636,0
building01,seed_2042,3,stress,local_10s,1.0,0.3114606065166679,0.9252765445104975,0.31108435548197755,13289,13289,0.9460155015422654,4.399999999999636,0
building01,seed_2042,3,stress,global,1.0,0.16028082754499962,0.6573306445589663,0.12054671745462693,13389,13389,0.9470162073340151,4.399999999999636,0
building02,seed_42,3,stress,local_1s,1.0,0.4033362312540752,0.20522712453814387,0.0994349054553358,18404,18404,0.9483590523973794,4.400000000023283,0
building02,seed_42,3,stress,local_5s,1.0,0.33865170986713133,0.656883032019168,0.26786103245480286,18364,18364,0.9483554781268063,4.400000000023283,0
building02,seed_42,3,stress,local_10s,1.0,0.41176149393906303,0.9235557496996833,0.40673801463361364,18314,18314,0.9484601944042699,4.400000000023283,0
building02,seed_42,3,stress,global,1.0,0.2517649614423808,0.6566742695774954,0.22216791571630282,18414,18414,0.949174541127487,4.400000000023283,0
building02,seed_1042,3,stress,local_1s,1.0,0.4058900239078461,0.20522712453814387,0.10003260160834601,18404,18404,0.9483590523973794,4.400000000023283,0
building02,seed_1042,3,stress,local_5s,1.0,0.3374537137878458,0.656883032019168,0.2666630363755173,18364,18364,0.9483554781268063,4.400000000023283,0
building02,seed_1042,3,stress,local_10s,1.0,0.40870372392705034,0.9235557496996833,0.40373484765752976,18314,18314,0.9484601944042699,4.400000000023283,0
building02,seed_1042,3,stress,global,1.0,0.23911154556315847,0.6566742695774954,0.20967741935483872,18414,18414,0.949174541127487,4.400000000023283,0
building02,seed_2042,3,stress,local_1s,1.0,0.40534666376874595,0.20522712453814387,0.10030428167789611,18404,18404,0.9483590523973794,4.400000000023283,0
building02,seed_2042,3,stress,local_5s,1.0,0.3371269875844043,0.656883032019168,0.2668263994772381,18364,18364,0.9483554781268063,4.400000000023283,0
building02,seed_2042,3,stress,local_10s,1.0,0.4162389428852244,0.9235557496996833,0.411215463579775,18314,18314,0.9484601944042699,4.400000000023283,0
building02,seed_2042,3,stress,global,1.0,0.2590420332355816,0.6566742695774954,0.22944498750950365,18414,18414,0.949174541127487,4.400000000023283,0
parking00,seed_42,3,stress,local_1s,1.0,0.3734570682043427,0.20542391206414992,0.09235066222182178,11099,11099,0.9481124425565722,4.399999999994179,0
parking00,seed_42,3,stress,local_5s,1.0,0.24441631250565152,0.6571118545980649,0.20643819513518402,11059,11059,0.9481056153301047,4.399999999994179,0
parking00,seed_42,3,stress,local_10s,1.0,0.3106549187028795,0.9234262875828867,0.3102007448451267,11009,11009,0.9482786810732963,4.399999999994179,0
parking00,seed_42,3,stress,global,1.0,0.04662885948330183,0.6567647853092088,0.024664686290395175,11109,11109,0.949464398229844,4.399999999994179,0
parking00,seed_1042,3,stress,local_1s,1.0,0.37057392557888097,0.20542391206414992,0.09181007297954771,11099,11099,0.9481124425565722,4.399999999994179,0
parking00,seed_1042,3,stress,local_5s,1.0,0.24351207161587848,0.6571118545980649,0.20535310606745638,11059,11059,0.9481056153301047,4.399999999994179,0
parking00,seed_1042,3,stress,local_10s,1.0,0.31374330093559816,0.9234262875828867,0.31319829230629487,11009,11009,0.9482786810732963,4.399999999994179,0
parking00,seed_1042,3,stress,global,1.0,0.058241065802502476,0.6567647853092088,0.03132595193086687,11109,11109,0.949464398229844,4.399999999994179,0
parking00,seed_2042,3,stress,local_1s,1.0,0.3727362825479773,0.20542391206414992,0.09190017118659338,11099,11099,0.9481124425565722,4.399999999994179,0
parking00,seed_2042,3,stress,local_5s,1.0,0.24477800886156073,0.6571118545980649,0.20652861922416133,11059,11059,0.9481056153301047,4.399999999994179,0
parking00,seed_2042,3,stress,local_10s,1.0,0.31374330093559816,0.9234262875828867,0.3131074575347443,11009,11009,0.9482786810732963,4.399999999994179,0
parking00,seed_2042,3,stress,global,1.0,0.07624448645242596,0.6567647853092088,0.04581870555405527,11109,11109,0.949464398229844,4.399999999994179,0
parking01,seed_42,3,stress,local_1s,1.0,0.41801924385265815,0.20575371756244534,0.10117601321799981,10289,10289,0.946117212551279,4.399999999994179,0
parking01,seed_42,3,stress,local_5s,1.0,0.312518294467753,0.6575275636647477,0.2562201190360035,10249,10249,0.946102058731617,4.399999999994179,0
parking01,seed_42,3,stress,local_10s,1.0,0.3931758015491715,0.9238160603980783,0.3890577507598784,10199,10199,0.946279046959568,4.399999999994179,0
parking01,seed_42,3,stress,global,1.0,0.0333042042916788,0.657151179726187,0.02951742887658996,10299,10299,0.9475774346965775,4.399999999994179,0
parking01,seed_1042,3,stress,local_1s,1.0,0.41889396442802995,0.20575371756244534,0.10175916026824765,10289,10289,0.946117212551279,4.399999999994179,0
parking01,seed_1042,3,stress,local_5s,1.0,0.31007903210069276,0.6575275636647477,0.2543662796370378,10249,10249,0.946102058731617,4.399999999994179,0
parking01,seed_1042,3,stress,local_10s,1.0,0.3937640945190705,0.9238160603980783,0.39150897146779096,10199,10199,0.946279046959568,4.399999999994179,0
parking01,seed_1042,3,stress,global,1.0,0.32993494514030486,0.657151179726187,0.28459073696475384,10299,10299,0.9475774346965775,4.399999999994179,0
parking01,seed_2042,3,stress,local_1s,1.0,0.4190883467781126,0.20575371756244534,0.10175916026824765,10289,10289,0.946117212551279,4.399999999994179,0
parking01,seed_2042,3,stress,local_5s,1.0,0.31759196019123814,0.6575275636647477,0.26109864377012393,10249,10249,0.946102058731617,4.399999999994179,0
parking01,seed_2042,3,stress,local_10s,1.0,0.39660751054024906,0.9238160603980783,0.393666045690754,10199,10199,0.946279046959568,4.399999999994179,0
parking01,seed_2042,3,stress,global,1.0,0.06466647247305564,0.657151179726187,0.0603942130303913,10299,10299,0.9475774346965775,4.399999999994179,0
parking02,seed_42,3,stress,local_1s,1.0,0.4073741740761889,0.20621584142262828,0.09560323027979443,12259,12259,0.9450281425832975,4.399999999994179,0
parking02,seed_42,3,stress,local_5s,1.0,0.3423357066863082,0.658237171617972,0.2739995089614535,12219,12219,0.9450118667590536,4.399999999994179,0
parking02,seed_42,3,stress,local_10s,1.0,0.41408497000575234,0.9243980606459036,0.4120305694798258,12169,12169,0.9451557235540444,4.399999999994179,0
parking02,seed_42,3,stress,global,1.0,0.0022006683511288615,0.6579183307523025,0.00016301247045398973,12269,12269,0.9462547884854988,4.399999999994179,0
parking02,seed_1042,3,stress,local_1s,1.0,0.4107186556815401,0.20621584142262828,0.09609266661228485,12259,12259,0.9450281425832975,4.399999999994179,0
parking02,seed_1042,3,stress,local_5s,1.0,0.3437269825681316,0.658237171617972,0.2750634258122596,12219,12219,0.9450118667590536,4.399999999994179,0
parking02,seed_1042,3,stress,local_10s,1.0,0.41564631440545646,0.9243980606459036,0.4135919138795299,12169,12169,0.9451557235540444,4.399999999994179,0
parking02,seed_1042,3,stress,global,1.0,0.0011410872931779282,0.6579183307523025,0.0,12269,12269,0.9462547884854988,4.399999999994179,0
parking02,seed_2042,3,stress,local_1s,1.0,0.4091687739619871,0.20621584142262828,0.09568480300187618,12259,12259,0.9450281425832975,4.399999999994179,0
parking02,seed_2042,3,stress,local_5s,1.0,0.34413618135690316,0.658237171617972,0.27522710532776823,12219,12219,0.9450118667590536,4.399999999994179,0
parking02,seed_2042,3,stress,local_10s,1.0,0.4155641383844194,0.9243980606459036,0.4135097378584929,12169,12169,0.9451557235540444,4.399999999994179,0
