condition,time_s,Dp_m,signed_heading_error_rad,Dtheta_rad,Dtheta_deg,rv_mps,Dv_mps,romega_radps,Domega_radps,Iomega_deg,derived_Dv_mps,derived_Domega_radps,derived_Iomega_deg
carpet_low_speed,130.53246901545745,0.09961279579905392,-0.12334043894690794,0.12334043894690794,7.066886594948829,,,,,,0.026543666523842727,0.2554923910492757,-6.606110680313903
carpet_low_speed,130.63249389592906,0.10224092957747508,-0.14889507386688372,0.14889507386688372,8.531059322861076,,,,,,0.026543666523842914,0.2554827838782429,-8.070283408226098
carpet_low_speed,130.73251877640067,0.10487040677747886,-0.17445095657874532,0.17445095657874532,9.99530354398209,,,,,,0.026543666523843917,0.2554952586933349,-9.534527629347215
carpet_low_speed,130.8325436568723,0.1095597865463779,-0.19859060557460495,0.19859060557460495,11.378403550372063,,,,,,0.04690312092537364,0.24133644431302076,-10.917627635737187
carpet_low_speed,130.9325685373439,0.11375837118825982,-0.19990327103706207,0.19990327103706207,11.453613741283444,,,,,,0.06407204376143014,0.013123389463364,-10.992837826648467
carpet_low_speed,131.03259341781552,0.11804843823725662,-0.22165951613807522,0.22165951613807522,12.70015476362367,,,,,,0.06407204376143015,0.21750833391087673,-12.239378848988745
carpet_low_speed,131.13261829828713,0.12168740415290107,-0.22211884774434587,0.22211884774434587,12.726472526059943,,,,,,0.06407204376143018,0.004592173508280589,-12.265696611425017
carpet_low_speed,131.23264317875876,0.12670938083375308,-0.211450113261078,0.211450113261078,12.115199067423008,,,,,,0.06407204376143137,0.10666080712081596,-11.654423152788082
carpet_low_speed,131.33266805923037,0.13115174905662716,-0.18472435213909577,0.18472435213909577,10.583925750858608,,,,,,0.06407204376142962,0.26719113280588547,-10.123149836223682
carpet_low_speed,131.43269293970198,0.13572139534587602,-0.18788557174519305,0.18788557174519305,10.765050292401991,,,,,,0.07881858597739276,0.03160433275394392,-10.304274377767115
carpet_low_speed,131.5327178201736,0.13940829930014248,-0.14337728424431617,0.14337728424431617,8.21491326524687,,,,,,0.08538162573751089,0.4449721638358911,-7.754137350611946
carpet_low_speed,131.63274270064522,0.14101527739175154,-0.15241537665151839,0.15241537665151839,8.732757815028792,,,,,,0.08538162573751056,0.09035844246536458,-8.271981900393817
carpet_low_speed,131.73276758111683,0.1419916155475295,-0.12822626763257006,0.12822626763257006,7.3468239580612185,,,,,,0.085381625737512,0.24183092151571633,-6.886048043426242
carpet_low_speed,131.83279246158844,0.14502128860612454,-0.14300955731489395,0.14300955731489395,8.193844064177673,,,,,,0.0853816257375104,0.14779612445047516,-7.733068149542798
carpet_low_speed,131.93281734206005,0.1469585845414309,-0.09693344691735639,0.09693344691735639,5.553877402019921,,,,,,0.0853816257375108,0.46064649295549165,-5.093101487384995
carpet_low_speed,132.03284222253168,0.1493314525751302,-0.10793581509014771,0.10793581509014771,6.184266662969927,,,,,,0.08538162573751176,0.10999631412617598,-5.723490748335001
carpet_low_speed,132.1328671030033,0.14866394670715036,-0.11234669521338247,0.11234669521338247,6.436991477969423,,,,,,0.08616431997226089,0.04409782948440302,-5.976215563334497
carpet_low_speed,132.2328919834749,0.1516277514288827,-0.07099148738766559,0.07099148738766559,4.067512608669452,,,,,,0.09122042603638765,0.41344921014382574,-3.606736694034526
carpet_low_speed,132.3329168639465,0.15002763094518617,-0.06668084481725067,0.06668084481725067,3.820530982395253,,,,,,0.09122042603638827,0.04309570328992783,-3.3597550677603265
carpet_low_speed,132.43294174441814,0.1517735038209995,-0.05070831871300463,0.05070831871300463,2.90537264845942,,,,,,0.09122042603638762,0.15968553052932968,-2.444596733824494
carpet_low_speed,132.53296662488975,0.15100537191288646,-0.06976331423807913,0.06976331423807913,3.9971434706868587,,,,,,0.09122042603638883,0.19050255731606844,-3.5363675560519834
carpet_low_speed,132.63299150536136,0.15268083586247275,-0.0773020322875162,0.0773020322875162,4.429080197858699,,,,,,0.09122042603638718,0.07536842847390507,-3.968304283223722
carpet_low_speed,132.73301638583297,0.15499280546673358,-0.02871948077680031,0.02871948077680031,1.6455050383177567,,,,,,0.09122042603638772,0.4857046694947579,-1.1847291236828303
carpet_low_speed,132.8330412663046,0.15269047608425795,-0.048895777777202554,0.048895777777202554,2.801521702643268,,,,,,0.09122042603638818,0.20171278291228298,-2.3407457880083418
carpet_low_speed,132.9330661467762,0.15338676052439124,-0.05398904924673431,0.05398904924673431,3.0933446617618325,,,,,,0.0931024210349503,0.05092004554784228,-2.6325687471269057
carpet_low_speed,133.03309102724782,0.15453248989330048,-0.022429056649453827,0.022429056649453827,1.2850902844735395,,,,,,0.09751198949427217,0.3155214227548171,-0.8243143698385113
carpet_low_speed,133.13311590771943,0.15300070723048143,-0.018917405232702578,0.018917405232702578,1.0838874791725568,,,,,,0.09751198949427227,0.035107779186444296,-0.6231115645377321
carpet_low_speed,133.23314078819104,0.1569960069335246,-0.027135567897769164,0.027135567897769164,1.5547535152328569,,,,,,0.0975119894942726,0.08216118456045077,-1.0939776005979305
carpet_low_speed,133.33316566866267,0.15689413822206238,-0.025366191044771114,0.025366191044771114,1.453375689187929,,,,,,0.09751198949427331,0.017689367331958816,-0.9925997745530026
carpet_low_speed,133.43319054913428,0.15765288973418223,0.00912827402687455,0.00912827402687455,0.5230115759788003,,,,,,0.09751198949427217,0.34485884820864054,0.9837874906137267
carpet_low_speed,133.5332154296059,0.15928939779822407,-0.028905515753189448,0.028905515753189448,1.6561640573066703,,,,,,0.09751198949427227,0.380243291476463,-1.1953881426717439
carpet_low_speed,133.6332403100775,0.1588031775807823,-0.010825095897480708,0.010825095897480708,0.6202323077500266,,,,,,0.09751198949427227,0.1807592248094799,-0.1594563931151004
carpet_low_speed,133.73326519054913,0.15707272868849464,-0.006765596147477737,0.006765596147477737,0.3876401051404436,,,,,,0.09642584763534948,0.04058489978554991,0.07313580949448262
carpet_low_speed,133.83329007102074,0.15745932066256987,0.023292010609328173,0.023292010609328173,1.3345339042884412,,,,,,0.09591998723577536,0.300501301427076,1.7953098189233674
carpet_low_speed,133.93331495149235,0.1605654840629612,-0.003825876270882489,0.003825876270882489,0.2192065632608167,,,,,,0.09591998723577556,0.27111141500347075,0.24156935137410931
carpet_low_speed,134.03333983196396,0.15840369821141523,0.00033421831173363614,0.00033421831173363614,0.019149298698325032,,,,,,0.09591998723577536,0.04159059788926183,0.47992521333325106
carpet_low_speed,134.1333647124356,0.1592480331453096,0.011660369014844463,0.011660369014844463,0.6680899321157053,,,,,,0.09591998723577595,0.11323333404354863,1.1288658467506314
carpet_low_speed,134.2333895929072,0.15820484543004293,-0.00733114398092205,0.00733114398092205,0.4200436091095704,,,,,,0.09591998723577536,0.18986788993121814,0.04073230552535584
carpet_low_speed,134.33341447337884,0.15809425306522967,0.04093907899452631,0.04093907899452631,2.3456364435390396,,,,,,0.09591998723574831,0.48258216103678464,2.8064123581739655
carpet_low_speed,134.43343935385042,0.1574672204817181,-0.002929969837847324,0.002929969837847324,0.16787490580928183,,,,,,0.09557358125222515,0.43858136721131424,0.2929010088256442
carpet_low_speed,134.53346423432205,0.15754437682592254,0.021099537203820518,0.021099537203820518,1.208914431458178,,,,,,0.09540020691283904,0.2402352987413145,1.6696903460931038
carpet_low_speed,134.63348911479366,0.15796820973585102,-0.015773613968901756,0.015773613968901756,0.9037615080866704,,,,,,0.09540020691283829,0.36863979240833694,-0.4429855934517444
carpet_low_speed,134.73351399526527,0.15868896771868254,0.0024002581896329644,0.0024002581896329644,0.13752466400768046,,,,,,0.09540020691283829,0.18169351538183912,0.5983005786426066
carpet_low_speed,134.83353887573688,0.15843674568417937,0.025437409725778792,0.025437409725778792,1.4574562190321576,,,,,,0.09540020691283876,0.23031421209932557,1.9182321336671853
carpet_low_speed,134.9335637562085,0.15760119664447467,0.03511938521737257,0.03511938521737257,2.0121925520495814,,,,,,0.09540020691283857,0.09679567169627835,2.4729684666845073
carpet_low_speed,135.03358863668012,0.15936308109191497,0.021176442341948487,0.021176442341948487,1.2133207712957812,,,,,,0.09540020691283829,0.13939474668386914,1.6740966859307072
carpet_low_speed,135.13361351715176,0.1580750044434563,-0.015846495068554844,0.015846495068554844,0.9079372875030647,,,,,,0.09540020691281156,0.370137282203519,-0.4471613728681387
carpet_low_speed,135.23363839762334,0.15934218274519607,0.015811427023919578,0.015811427023919578,0.9059280365496876,,,,,,0.09772063251120829,0.3165004741142331,1.3667039511846135
carpet_low_speed,135.33366327809497,0.15946644459983156,0.00048419082300554805,0.00048419082300554805,0.02774209063718375,,,,,,0.10099526885421922,0.15323423660836372,0.48851800527210987
