sequence,replicate,condition,aoi_setting,service,original_aoi_limit_s,aoi_limit_s,rate_hz,delay_ms,jitter_sd_ms,loss_probability,burst_period_s,burst_duration_s,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
building02,replicate_03_base2042,degraded_2hz,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.6030737482350386,0.004290213967633323,0.0034756163788421854,18414,18414,0.4778755295058947,2.1000000000058208,0
building02,replicate_03_base2042,stress_1hz,original,local_1s,0.6,0.6,1.0,300.0,100.0,0.1,,0.0,1.0,0.4030645511845251,0.22419039339274072,0.1144316452945012,18404,18404,0.9070093458118546,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,original,local_5s,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.34850795033761706,0.6749074275756916,0.28468743193204094,18364,18364,0.9073513395948961,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,original,local_10s,1.5,1.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.4227913071966801,0.9253576498853336,0.4168395762804412,18314,18314,0.9063612537031669,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,original,global,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.2897252090800478,0.6751384815900945,0.26327794069729554,18414,18414,0.9070326925340255,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.5s,local_1s,0.6,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.4030645511845251,0.22419039339274072,0.1144316452945012,18404,18404,0.9070093458118546,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.5s,local_5s,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.34850795033761706,0.22402526682639948,0.10389893269440209,18364,18364,0.9073513395948961,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.5s,local_10s,1.5,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.4227913071966801,0.2243638746314295,0.11357431473189909,18314,18314,0.9063612537031669,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.5s,global,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.2897252090800478,0.22412294992940154,0.15830346475507767,18414,18414,0.9070326925340255,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.3s,local_1s,0.6,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.4030645511845251,0.016626820256465984,0.0027711367094109974,18404,18404,0.9070093458118546,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.3s,local_5s,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.34850795033761706,0.016608582008277063,0.0025593552602918754,18364,18364,0.9073513395948961,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.3s,local_10s,1.5,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.4227913071966801,0.01665392595828328,0.0031123730479414653,18314,18314,0.9063612537031669,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.3s,global,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.2897252090800478,0.016617790811339198,0.013739545997610514,18414,18414,0.9070326925340255,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.2s,local_1s,0.6,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.4030645511845251,0.0022821125842208217,0.0001630080417300587,18404,18404,0.9070093458118546,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.2s,local_5s,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.34850795033761706,0.002287083424090612,0.00010890873448050534,18364,18364,0.9073513395948961,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.2s,local_10s,1.5,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.4227913071966801,0.0022933275090095007,0.00032761821557278587,18314,18314,0.9063612537031669,3.400000000023283,0
building02,replicate_03_base2042,stress_1hz,aoi_0.2s,global,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.2897252090800478,0.002280873248615184,0.0018464212012599109,18414,18414,0.9070326925340255,3.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6862638556835471,0.9124646815909585,0.6794175179308846,18404,18404,0.22637470115194785,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6372250054454367,0.9750598998039642,0.6354824656937487,18364,18364,0.22621433238948205,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7113137490444469,1.0,0.7113137490444469,18314,18314,0.22642240908596964,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,original,global,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7473118279569892,0.9750190072770718,0.7451938742261323,18414,18414,0.22633322472034584,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6862638556835471,0.9124646815909585,0.6794175179308846,18404,18404,0.22637470115194785,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6372250054454367,0.9126551949466347,0.6309082988455674,18364,18364,0.22621433238948205,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7113137490444469,0.9124167303702085,0.702358851152124,18314,18314,0.22642240908596964,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7473118279569892,0.9125122189638318,0.7306397306397306,18414,18414,0.22633322472034584,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6862638556835471,0.8794827211475766,0.6768637252771137,18404,18404,0.22637470115194785,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6372250054454367,0.8797103027662818,0.6276410368111522,18364,18364,0.22621433238948205,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7113137490444469,0.879381893633286,0.6835754067926176,18314,18314,0.22642240908596964,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7473118279569892,0.8795481698707505,0.7071793200825459,18414,18414,0.22633322472034584,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6862638556835471,0.6930015214083894,0.5474896761573571,18404,18404,0.22637470115194785,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6372250054454367,0.6932040949684165,0.5070246133739926,18364,18364,0.22621433238948205,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7113137490444469,0.692912525936442,0.5376214917549416,18314,18314,0.22642240908596964,1.400000000023283,0
building02,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7473118279569892,0.6930596285434996,0.5585967198870425,18414,18414,0.22633322472034584,1.400000000023283,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4254509889154532,0.530482503803521,0.3053140621603999,18404,18404,0.7350901978005526,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3307558266172947,0.8177956872141146,0.3187758658244391,18364,18364,0.7345404051579543,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5151796439882057,0.8779622146991373,0.48471114993993664,18314,18314,0.7353172436562083,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,original,global,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4972303681981101,0.817367220593027,0.48321928967090255,18414,18414,0.735206907805015,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4254509889154532,0.530482503803521,0.3053140621603999,18404,18404,0.7350901978005526,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3307558266172947,0.530603354389022,0.23910912655194946,18364,18364,0.7345404051579543,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5151796439882057,0.5301408758326963,0.3341159768483128,18314,18314,0.7353172436562083,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4972303681981101,0.5302487237971109,0.3812859780601716,18414,18414,0.735206907805015,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4254509889154532,0.07987394044772876,0.03178656813736144,18404,18404,0.7350901978005526,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3307558266172947,0.07993901110869092,0.025212372032236984,18364,18364,0.7345404051579543,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5151796439882057,0.07988424156383095,0.03390848531178334,18314,18314,0.7353172436562083,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4972303681981101,0.07983056370153144,0.06348430541978929,18414,18414,0.735206907805015,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4254509889154532,0.0035318409041512713,0.0003260160834601174,18404,18404,0.7350901978005526,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3307558266172947,0.003485079503376171,0.0002722718362012633,18364,18364,0.7345404051579543,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5151796439882057,0.0034399912635142515,0.0002730151796439882,18314,18314,0.7353172436562083,3.7000000000407454,0
building02,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4972303681981101,0.0035299228847615943,0.002715325295970457,18414,18414,0.735206907805015,3.7000000000407454,0
parking00,replicate_03_base2042,ideal_10hz,original,local_1s,0.6,0.6,10.0,0.0,0.0,0.0,,0.0,1.0,0.9750427966483467,1.0,0.9750427966483467,11099,11099,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,original,local_5s,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,0.9429423998553215,1.0,0.9429423998553215,11059,11059,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,original,local_10s,1.5,1.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9607593786901626,1.0,0.9607593786901626,11009,11009,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,original,global,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,11109,11109,0.0,0.0,0
parking00,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_1s,0.6,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9750427966483467,1.0,0.9750427966483467,11099,11099,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_5s,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9429423998553215,1.0,0.9429423998553215,11059,11059,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_10s,1.5,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9607593786901626,1.0,0.9607593786901626,11009,11009,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.5s,global,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,11109,11109,0.0,0.0,0
parking00,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_1s,0.6,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9750427966483467,1.0,0.9750427966483467,11099,11099,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_5s,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9429423998553215,1.0,0.9429423998553215,11059,11059,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_10s,1.5,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9607593786901626,1.0,0.9607593786901626,11009,11009,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.3s,global,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,11109,11109,0.0,0.0,0
parking00,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_1s,0.6,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9750427966483467,1.0,0.9750427966483467,11099,11099,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_5s,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9429423998553215,1.0,0.9429423998553215,11059,11059,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_10s,1.5,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9607593786901626,1.0,0.9607593786901626,11009,11009,0.0,0.0,1
parking00,replicate_03_base2042,ideal_10hz,aoi_0.2s,global,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,11109,11109,0.0,0.0,0
parking00,replicate_03_base2042,nominal_5hz,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,,0.0,1.0,0.871970447788089,0.9998198035859086,0.871970447788089,11099,11099,0.15173439048562987,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.8130934080839135,1.0,0.8130934080839135,11059,11059,0.1517406637128136,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8910891089108911,1.0,0.8910891089108911,11009,11009,0.1517485693523486,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,original,global,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.0,1.0,0.0,11109,11109,0.15173282923755566,0.6000000000058208,0
parking00,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.871970447788089,0.9998198035859086,0.871970447788089,11099,11099,0.15173439048562987,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8130934080839135,0.9998191518220454,0.8130934080839135,11059,11059,0.1517406637128136,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8910891089108911,0.9998183304568989,0.8910891089108911,11009,11009,0.1517485693523486,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.0,0.9998199657935007,0.0,11109,11109,0.15173282923755566,0.6000000000058208,0
parking00,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.871970447788089,0.9921614559870259,0.871970447788089,11099,11099,0.15173439048562987,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8130934080839135,0.9921331042589746,0.8124604394610724,11059,11059,0.1517406637128136,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8910891089108911,0.9920973748751022,0.8857298573894087,11009,11009,0.1517485693523486,0.6000000000058208,1
parking00,replicate_03_base2042,nominal_5hz,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.0,0.9921685120172833,0.0,11109,11109,0.15173282923755566,0.6000000000058208,0
parking00,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.871970447788089,0.6932156050094603,0.6272637174520227,11099,11099,0.15173439048562987,0.6000000000058208,0
parking00,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8130934080839135,0.693191066100009,0.5890225155981553,11059,11059,0.1517406637128136,0.6000000000058208,0
parking00,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8910891089108911,0.6931601417022436,0.6345717140521392,11009,11009,0.1517485693523486,0.6000000000058208,0
parking00,replicate_03_base2042,nominal_5hz,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.0,0.6932217121253038,0.0,11109,11109,0.15173282923755566,0.6000000000058208,0
parking00,replicate_03_base2042,degraded_2hz,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,,0.0,1.0,0.5286061807370034,0.6628525092350662,0.3994053518334985,11099,11099,0.4780250472957379,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.43177502486662445,0.983000271272267,0.43159417668866984,11059,11059,0.47753865629221703,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.49768371332546096,0.9985466436551912,0.49768371332546096,11009,11009,0.4774366427410227,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,original,global,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.011792240525699884,0.9827167161760735,0.010622018183454856,11109,11109,0.47799981995997276,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5286061807370034,0.6628525092350662,0.3994053518334985,11099,11099,0.4780250472957379,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.43177502486662445,0.6635319649154535,0.3379148205081834,11059,11059,0.47753865629221703,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.49768371332546096,0.663638840948315,0.38141520574075755,11009,11009,0.4774366427410227,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.011792240525699884,0.6628859483301828,0.0009001710324961742,11109,11109,0.47799981995997276,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.5286061807370034,0.28380935219389136,0.1649698171006397,11099,11099,0.4780250472957379,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.43177502486662445,0.2842029116556651,0.14684872049914097,11059,11059,0.47753865629221703,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.49768371332546096,0.28404033063856843,0.1655009537651013,11009,11009,0.4774366427410227,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.011792240525699884,0.28382392654604377,0.0,11109,11109,0.47799981995997276,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.5286061807370034,0.09928822416433913,0.03955311289305343,11099,11099,0.4780250472957379,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.43177502486662445,0.09955692196401121,0.03454200198932996,11059,11059,0.47753865629221703,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.49768371332546096,0.09928240530475066,0.04042147333999455,11009,11009,0.4774366427410227,2.1999999999825377,0
parking00,replicate_03_base2042,degraded_2hz,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.011792240525699884,0.09928886488432802,0.0,11109,11109,0.47799981995997276,2.1999999999825377,0
parking00,replicate_03_base2042,stress_1hz,original,local_1s,0.6,0.6,1.0,300.0,100.0,0.1,,0.0,1.0,0.3517434003063339,0.21830795567168212,0.09901792954320209,11099,11099,0.9376610505392734,5.100000000005821,0
parking00,replicate_03_base2042,stress_1hz,original,local_5s,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.2545438104711095,0.6585586400217018,0.21475721132109593,11059,11059,0.9381589655426014,5.100000000005821,0
parking00,replicate_03_base2042,stress_1hz,original,local_10s,1.5,1.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.30475065855209377,0.9070760287037878,0.30257062403488055,11009,11009,0.9381960214311853,5.100000000005821,0
parking00,replicate_03_base2042,stress_1hz,original,global,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.05491043298226663,0.6589251957871995,0.027725267800882167,11109,11109,0.9375821406008945,5.100000000005821,0
parking00,replicate_03_base2042,stress_1hz,aoi_0.5s,local_1s,0.6,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.3517434003063339,0.21830795567168212,0.09901792954320209,11099,11099,0.9376610505392734,5.100000000005821,0
parking00,replicate_03_base2042,stress_1hz,aoi_0.5s,local_5s,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.2545438104711095,0.2181933267022335,0.0814721041685505,11059,11059,0.9381589655426014,5.100000000005821,0
parking00,replicate_03_base2042,stress_1hz,aoi_0.5s,local_10s,1.5,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.30475065855209377,0.21863929512217276,0.09047143246434736,11009,11009,0.9381960214311853,5.100000000005821,0
parking00,replicate_03_base2042,stress_1hz,aoi_0.5s,global,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.05491043298226663,0.21829147538032226,0.0004500855162480871,11109,11109,0.9375821406008945,5.100000000005821,0
