sequence,condition,aoi_setting,service,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,mean_aoi_s,max_aoi_s,qualified
playground00,stress_1hz,original,local_1s,1.0,0.4210607581255308,0.22452970997709668,0.11348722303713425,0.9048971924310619,3.666666666676368,0
playground00,stress_1hz,original,local_5s,1.0,0.4080900384625313,0.676914737086657,0.342264901004156,0.9048091071188348,3.666666666676368,0
street00,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.6821699657687156,0.07888078583122489,0.07870714888128194,0.7340477253501354,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.0,0.6042385165192182,0.07887239466186835,0.03573749187784275,0.7337406907524143,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,1.0,0.42992254989574025,0.07893952934167411,0.029664382881541062,0.7338869029829592,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.3645304252564485,0.0790259934269495,0.02462404143013644,0.73285529329166,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.6821699657687156,0.2267698566254899,0.22359478096939026,0.7340477253501354,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.0,0.6042385165192182,0.2268206127855251,0.15846953566251812,0.7337406907524143,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,1.0,0.42992254989574025,0.22693873498163042,0.13074669844106843,0.7338869029829592,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3645304252564485,0.22709391494871026,0.11064634996514293,0.73285529329166,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.6821699657687156,0.5301632187329464,0.5033983231631691,0.7340477253501354,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.0,0.6042385165192182,0.530389363722697,0.3857899735092718,0.7337406907524143,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,1.0,0.42992254989574025,0.5304835666765961,0.31958097507695366,0.7338869029829592,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.3645304252564485,0.5308734189821731,0.26892241808584805,0.73285529329166,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,original,global,1.0,0.6821699657687156,0.8167882125316268,0.6780026789700848,0.7340477253501354,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,original,local_10s,1.0,0.6042385165192182,0.8784675363622733,0.5647773279352227,0.7337406907524143,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,original,local_1s,1.0,0.42992254989574025,0.679252308608877,0.4004567570251216,0.7338869029829592,3.5666666666608458,0
street00,burst_2hz_2s_every_10s,original,local_5s,1.0,0.3645304252564485,0.8175231550642366,0.36114430833582317,0.73285529329166,3.5666666666608458,0
street00,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.936076797142432,0.7770749615518183,0.7767772982090589,0.22722379322390907,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.0,0.800544809316739,0.7771280051981807,0.6824861298545509,0.22728794921848575,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,1.0,0.7013454473239996,0.7770082414854533,0.6309949359547216,0.22727633800091,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.7071257842844338,0.7774126083059456,0.631958968230256,0.22703913952864493,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.936076797142432,0.8646375948801905,0.864141489308925,0.22722379322390907,1.3666666666734575,1
street00,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.0,0.800544809316739,0.8646473734193032,0.7553606237816765,0.22728794921848575,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,1.0,0.7013454473239996,0.8645616125508887,0.69854036341972,0.22727633800091,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.7071257842844338,0.8650034857085948,0.6998555920725028,0.22703913952864493,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.936076797142432,0.9121148980503051,0.9084933273800665,0.22722379322390907,1.3666666666734575,1
street00,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.0,0.800544809316739,0.9119808067176488,0.793647223471785,0.22728794921848575,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,1.0,0.7013454473239996,0.9120494489127197,0.6997319034852546,0.22727633800091,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.7071257842844338,0.9123095309232149,0.7057066029279953,0.22703913952864493,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,original,global,1.0,0.936076797142432,0.9746490053083297,0.9342908170858758,0.22722379322390907,1.3666666666734575,1
street00,burst_5hz_1s_every_8s,original,local_10s,1.0,0.800544809316739,1.0,0.800544809316739,0.22728794921848575,1.3666666666734575,1
street00,burst_5hz_1s_every_8s,original,local_1s,1.0,0.7013454473239996,0.912074272664085,0.6997319034852546,0.22727633800091,1.3666666666734575,0
street00,burst_5hz_1s_every_8s,original,local_5s,1.0,0.7071257842844338,0.9747037147694453,0.7067025196693556,0.22703913952864493,1.3666666666734575,0
street00,degraded_2hz,aoi_0.2s,global,1.0,0.8367564617750657,0.10048618345984024,0.1003373517884606,0.47901225380178997,2.033333333330423,0
street00,degraded_2hz,aoi_0.2s,local_10s,1.0,0.6475233668216124,0.10033988104163542,0.047183485779977004,0.47914230018911147,2.033333333330423,0
street00,degraded_2hz,aoi_0.2s,local_1s,1.0,0.5939827226690498,0.1004617217753947,0.04421110118161056,0.47903385959104194,2.033333333330423,0
street00,degraded_2hz,aoi_0.2s,local_5s,1.0,0.5901304650931182,0.10036350961059655,0.04307339906383826,0.4790832586337574,2.033333333330423,0
street00,degraded_2hz,aoi_0.3s,global,1.0,0.8367564617750657,0.284541350399365,0.28047328471498734,0.47901225380178997,2.033333333330423,0
street00,degraded_2hz,aoi_0.3s,local_10s,1.0,0.6475233668216124,0.28442545109211775,0.19880541810366373,0.47914230018911147,2.033333333330423,0
street00,degraded_2hz,aoi_0.3s,local_1s,1.0,0.5939827226690498,0.28452983814914107,0.1848873001688015,0.47903385959104194,2.033333333330423,0
street00,degraded_2hz,aoi_0.3s,local_5s,1.0,0.5901304650931182,0.28448361716960463,0.1853401055671746,0.4790832586337574,2.033333333330423,0
street00,degraded_2hz,aoi_0.5s,global,1.0,0.8367564617750657,0.6618544426253906,0.6277223793223198,0.47901225380178997,2.033333333330423,0
street00,degraded_2hz,aoi_0.5s,local_10s,1.0,0.6475233668216124,0.661668416054381,0.47910731244064575,0.47914230018911147,2.033333333330423,0
street00,degraded_2hz,aoi_0.5s,local_1s,1.0,0.5939827226690498,0.6618260351504319,0.4469516433323404,0.47903385959104194,2.033333333330423,0
street00,degraded_2hz,aoi_0.5s,local_5s,1.0,0.5901304650931182,0.6617617767154665,0.44691763768548953,0.4790832586337574,2.033333333330423,0
street00,degraded_2hz,original,global,1.0,0.8367564617750657,0.9812472094061616,0.8355161978469018,0.47901225380178997,2.033333333330423,1
street00,degraded_2hz,original,local_10s,1.0,0.6475233668216124,0.9989503673714201,0.6475233668216124,0.47914230018911147,2.033333333330423,0
street00,degraded_2hz,original,local_1s,1.0,0.5939827226690498,0.8463906265514844,0.5595273557740046,0.47903385959104194,2.033333333330423,0
street00,degraded_2hz,original,local_5s,1.0,0.5901304650931182,0.981202071506822,0.589682302559506,0.4790832586337574,2.033333333330423,0
street00,ideal_10hz,aoi_0.2s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
street00,ideal_10hz,aoi_0.2s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
street00,ideal_10hz,aoi_0.2s,local_1s,1.0,0.9998510574918081,1.0,0.9998510574918081,0.0,0.0,1
street00,ideal_10hz,aoi_0.2s,local_5s,1.0,0.9968379643461805,1.0,0.9968379643461805,0.0,0.0,1
street00,ideal_10hz,aoi_0.3s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
street00,ideal_10hz,aoi_0.3s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
street00,ideal_10hz,aoi_0.3s,local_1s,1.0,0.9998510574918081,1.0,0.9998510574918081,0.0,0.0,1
street00,ideal_10hz,aoi_0.3s,local_5s,1.0,0.9968379643461805,1.0,0.9968379643461805,0.0,0.0,1
street00,ideal_10hz,aoi_0.5s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
street00,ideal_10hz,aoi_0.5s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
street00,ideal_10hz,aoi_0.5s,local_1s,1.0,0.9998510574918081,1.0,0.9998510574918081,0.0,0.0,1
street00,ideal_10hz,aoi_0.5s,local_5s,1.0,0.9968379643461805,1.0,0.9968379643461805,0.0,0.0,1
street00,ideal_10hz,original,global,1.0,1.0,1.0,1.0,0.0,0.0,1
street00,ideal_10hz,original,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
street00,ideal_10hz,original,local_1s,1.0,0.9998510574918081,1.0,0.9998510574918081,0.0,0.0,1
street00,ideal_10hz,original,local_5s,1.0,0.9968379643461805,1.0,0.9968379643461805,0.0,0.0,1
street00,nominal_5hz,aoi_0.2s,global,1.0,0.9983380463362604,0.8881033884010517,0.8873344247655902,0.15215805923500644,0.46666666666957707,1
street00,nominal_5hz,aoi_0.2s,local_10s,1.0,0.9803068925875943,0.8880391862848004,0.8724946268805919,0.15216924076573332,0.46666666666957707,1
street00,nominal_5hz,aoi_0.2s,local_1s,1.0,0.9275642935160361,0.888094528845199,0.8378760798331845,0.1521596663687829,0.46666666666957707,1
street00,nominal_5hz,aoi_0.2s,local_5s,1.0,0.9321531719948212,0.8880838561896226,0.8401802609301864,0.15216113932875341,0.46666666666957707,1
street00,nominal_5hz,aoi_0.3s,global,1.0,0.9983380463362604,0.9878454135039937,0.9868283970828992,0.15215805923500644,0.46666666666957707,1
street00,nominal_5hz,aoi_0.3s,local_10s,1.0,0.9803068925875943,0.9877792772529613,0.9686609686609686,0.15216924076573332,0.46666666666957707,1
street00,nominal_5hz,aoi_0.3s,local_1s,1.0,0.9275642935160361,0.9878363618309999,0.9272664084996526,0.1521596663687829,0.46666666666957707,1
street00,nominal_5hz,aoi_0.3s,local_5s,1.0,0.9321531719948212,0.9878249178368689,0.9300866447564985,0.15216113932875341,0.46666666666957707,1
street00,nominal_5hz,aoi_0.5s,global,1.0,0.9983380463362604,0.9999751947214367,0.9983380463362604,0.15215805923500644,0.46666666666957707,1
street00,nominal_5hz,aoi_0.5s,local_10s,1.0,0.9803068925875943,0.9999750087469387,0.980281901334533,0.15216924076573332,0.46666666666957707,1
street00,nominal_5hz,aoi_0.5s,local_1s,1.0,0.9275642935160361,0.9999751762486347,0.9275642935160361,0.1521596663687829,0.46666666666957707,1
street00,nominal_5hz,aoi_0.5s,local_5s,1.0,0.9321531719948212,0.999975102081466,0.9321531719948212,0.15216113932875341,0.46666666666957707,1
street00,nominal_5hz,original,global,1.0,0.9983380463362604,1.0,0.9983380463362604,0.15215805923500644,0.46666666666957707,1
street00,nominal_5hz,original,local_10s,1.0,0.9803068925875943,1.0,0.9803068925875943,0.15216924076573332,0.46666666666957707,1
street00,nominal_5hz,original,local_1s,1.0,0.9275642935160361,1.0,0.9275642935160361,0.1521596663687829,0.46666666666957707,1
street00,nominal_5hz,original,local_5s,1.0,0.9321531719948212,1.0,0.9321531719948212,0.15216113932875341,0.46666666666957707,1
street00,stress_1hz,aoi_0.2s,global,1.0,0.41427295728531033,0.015652130773428585,0.01562732549486531,0.8959393758933709,3.766666666662786,0
street00,stress_1hz,aoi_0.2s,local_10s,1.0,0.5066726645674015,0.015719498175638526,0.0018993352326685659,0.8955840455782252,3.766666666662786,0
street00,stress_1hz,aoi_0.2s,local_1s,1.0,0.45427464998510575,0.01566378711150829,0.0018369576010326683,0.8958494687659004,3.766666666662786,0
street00,stress_1hz,aoi_0.2s,local_5s,1.0,0.43486704511502844,0.01568568867642665,0.0017179563788467286,0.8957374763411571,3.766666666662786,0
street00,stress_1hz,aoi_0.3s,global,1.0,0.41427295728531033,0.060723321922905193,0.05973111078037407,0.8959393758933709,3.766666666662786,0
street00,stress_1hz,aoi_0.3s,local_10s,1.0,0.5066726645674015,0.06087869245763983,0.02064277502873994,0.8955840455782252,3.766666666662786,0
street00,stress_1hz,aoi_0.3s,local_1s,1.0,0.45427464998510575,0.06074371959090458,0.01946182107040016,0.8958494687659004,3.766666666662786,0
street00,stress_1hz,aoi_0.3s,local_5s,1.0,0.43486704511502844,0.060825614978587794,0.01917139727118813,0.8957374763411571,3.766666666662786,0
street00,stress_1hz,aoi_0.5s,global,1.0,0.41427295728531033,0.22647219328273058,0.21215954755171898,0.8959393758933709,3.766666666662786,0
street00,stress_1hz,aoi_0.5s,local_10s,1.0,0.5066726645674015,0.22672064777327935,0.13052931473984106,0.8955840455782252,3.766666666662786,0
street00,stress_1hz,aoi_0.5s,local_1s,1.0,0.45427464998510575,0.22651673120842022,0.1208916691490418,0.8958494687659004,3.766666666662786,0
street00,stress_1hz,aoi_0.5s,local_5s,1.0,0.43486704511502844,0.2265710586594961,0.12105367991235932,0.8957374763411571,3.766666666662786,0
street00,stress_1hz,original,global,1.0,0.41427295728531033,0.6824676291114748,0.3982487473334326,0.8959393758933709,3.766666666662786,0
street00,stress_1hz,original,local_10s,1.0,0.5066726645674015,0.933048433048433,0.5036237316939071,0.8955840455782252,3.766666666662786,0
street00,stress_1hz,original,local_1s,1.0,0.45427464998510575,0.31771919372455565,0.17518121338496673,0.8958494687659004,3.766666666662786,0
street00,stress_1hz,original,local_5s,1.0,0.43486704511502844,0.6826511303655014,0.35793247684493573,0.8957374763411571,3.766666666662786,0
street01,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.5599058797778326,0.08054939943637308,0.07669156474869354,0.7281020000518105,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.0,0.5643466026649011,0.08058153328367679,0.034842340478358026,0.7279345637091917,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,1.0,0.3767080150058873,0.08061556997727211,0.02779375119800652,0.7277827979926533,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.3111349212890464,0.08063408335393829,0.02343470974477321,0.726857880708098,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.5599058797778326,0.08054939943637308,0.07669156474869354,0.7281020000518105,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.0,0.5643466026649011,0.08058153328367679,0.034842340478358026,0.7279345637091917,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,1.0,0.3767080150058873,0.08061556997727211,0.02779375119800652,0.7277827979926533,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3111349212890464,0.08063408335393829,0.02343470974477321,0.726857880708098,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.5599058797778326,0.5331472817313744,0.4454294235136392,0.7281020000518105,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.0,0.5643466026649011,0.5330629810477531,0.36500317250131037,0.7279345637091917,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,1.0,0.3767080150058873,0.5335304909772995,0.28456419945781647,0.7277827979926533,3.499999999995149,0
street01,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.3111349212890464,0.5336410340943433,0.23431962416549904,0.726857880708098,3.499999999995149,0
street01,burst_2hz_2s_every_10s,original,global,1.0,0.5599058797778326,0.8195299460997565,0.5580727242879422,0.7281020000518105,3.499999999995149,0
street01,burst_2hz_2s_every_10s,original,local_10s,1.0,0.5643466026649011,0.8806036028580099,0.533752655245662,0.7279345637091917,3.499999999995149,0
street01,burst_2hz_2s_every_10s,original,local_1s,1.0,0.3767080150058873,0.682439278183959,0.35356937484597056,0.7277827979926533,3.499999999995149,0
street01,burst_2hz_2s_every_10s,original,local_5s,1.0,0.3111349212890464,0.8202972609137613,0.3077557075743839,0.726857880708098,3.499999999995149,0
street01,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.8968234425018468,0.7790090016142712,0.7599387124134722,0.22683247147592792,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.0,0.7506689839719716,0.7787801042787388,0.6478247675797953,0.22696074374393418,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,1.0,0.6481283715326268,0.7789096086968428,0.585749883622224,0.2268955885969958,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.650512376713646,0.779252177257617,0.5848512321767082,0.2266545784217661,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.8968234425018468,0.8787381323702427,0.8535117239869764,0.22683247147592792,1.4000000000038806,1
street01,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.0,0.7506689839719716,0.8785345802642831,0.7265579740130762,0.22696074374393418,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,1.0,0.6481283715326268,0.8786385169363893,0.646868753251732,0.2268955885969958,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.650512376713646,0.8789801917635099,0.6475452622324789,0.2266545784217661,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.8968234425018468,0.9121726996634655,0.8810637773947304,0.22683247147592792,1.4000000000038806,1
street01,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.0,0.7506689839719716,0.9120251593147398,0.7463102430411874,0.22696074374393418,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,1.0,0.6481283715326268,0.9121005503984226,0.6475533284043923,0.2268955885969958,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.650512376713646,0.9123877029588726,0.6498530179400533,0.2266545784217661,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,original,global,1.0,0.8968234425018468,0.9745820679088347,0.8964403950860489,0.22683247147592792,1.4000000000038806,1
street01,burst_5hz_1s_every_8s,original,local_10s,1.0,0.7506689839719716,1.0,0.7506689839719716,0.22696074374393418,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,original,local_1s,1.0,0.6481283715326268,0.924532435170733,0.6476354774227114,0.2268955885969958,1.4000000000038806,0
street01,burst_5hz_1s_every_8s,original,local_5s,1.0,0.650512376713646,0.9746421604989148,0.6503475370202478,0.2266545784217661,1.4000000000038806,0
street01,degraded_2hz,aoi_0.2s,global,1.0,0.6901420011491423,0.09857998850857752,0.09329940627650551,0.4778625954169367,1.8666666666637564,0
street01,degraded_2hz,aoi_0.2s,local_10s,1.0,0.6102237303098016,0.09867858423680653,0.042952909045766784,0.47783111257950545,1.8666666666637564,0
street01,degraded_2hz,aoi_0.2s,local_1s,1.0,0.5326542347818943,0.09857882198307731,0.03806237848791041,0.47781702675028637,1.8666666666637564,0
street01,degraded_2hz,aoi_0.2s,local_5s,1.0,0.49789829390917334,0.09860160993433886,0.03695156460342317,0.47781257726569565,1.8666666666637564,0
street01,degraded_2hz,aoi_0.3s,global,1.0,0.6901420011491423,0.09857998850857752,0.09329940627650551,0.4778625954169367,1.8666666666637564,0
street01,degraded_2hz,aoi_0.3s,local_10s,1.0,0.6102237303098016,0.09867858423680653,0.042952909045766784,0.47783111257950545,1.8666666666637564,0
street01,degraded_2hz,aoi_0.3s,local_1s,1.0,0.5326542347818943,0.09857882198307731,0.03806237848791041,0.47781702675028637,1.8666666666637564,0
street01,degraded_2hz,aoi_0.3s,local_5s,1.0,0.49789829390917334,0.09860160993433886,0.03695156460342317,0.47781257726569565,1.8666666666637564,0
street01,degraded_2hz,aoi_0.5s,global,1.0,0.6901420011491423,0.6632739609838847,0.5530931078825686,0.4778625954169367,1.8666666666637564,0
street01,degraded_2hz,aoi_0.5s,local_10s,1.0,0.6102237303098016,0.6633562305167039,0.4533366437694833,0.47783111257950545,1.8666666666637564,0
street01,degraded_2hz,aoi_0.5s,local_1s,1.0,0.5326542347818943,0.6633259399216845,0.4062268955885977,0.47781702675028637,1.8666666666637564,0
street01,degraded_2hz,aoi_0.5s,local_5s,1.0,0.49789829390917334,0.6633423995164702,0.3839391192065716,0.47781257726569565,1.8666666666637564,0
street01,degraded_2hz,original,global,1.0,0.6901420011491423,0.9821609346356945,0.689813674792744,0.4778625954169367,1.8666666666637564,0
street01,degraded_2hz,original,local_10s,1.0,0.6102237303098016,0.9988965212833457,0.6102237303098016,0.47783111257950545,1.8666666666637564,0
street01,degraded_2hz,original,local_1s,1.0,0.5326542347818943,0.8486541252498699,0.5045045045045046,0.47781702675028637,1.8666666666637564,0
street01,degraded_2hz,original,local_5s,1.0,0.49789829390917334,0.9821973131129976,0.4971839885711146,0.47781257726569565,1.8666666666637564,0
street01,ideal_10hz,aoi_0.2s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
street01,ideal_10hz,aoi_0.2s,local_10s,1.0,0.9863444508814037,1.0,0.9863444508814037,0.0,0.0,1
street01,ideal_10hz,aoi_0.2s,local_1s,1.0,0.9920863112352474,1.0,0.9920863112352474,0.0,0.0,1
street01,ideal_10hz,aoi_0.2s,local_5s,1.0,0.9789279925272673,1.0,0.9789279925272673,0.0,0.0,1
street01,ideal_10hz,aoi_0.3s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
street01,ideal_10hz,aoi_0.3s,local_10s,1.0,0.9863444508814037,1.0,0.9863444508814037,0.0,0.0,1
street01,ideal_10hz,aoi_0.3s,local_1s,1.0,0.9920863112352474,1.0,0.9920863112352474,0.0,0.0,1
street01,ideal_10hz,aoi_0.3s,local_5s,1.0,0.9789279925272673,1.0,0.9789279925272673,0.0,0.0,1
street01,ideal_10hz,aoi_0.5s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
street01,ideal_10hz,aoi_0.5s,local_10s,1.0,0.9863444508814037,1.0,0.9863444508814037,0.0,0.0,1
street01,ideal_10hz,aoi_0.5s,local_1s,1.0,0.9920863112352474,1.0,0.9920863112352474,0.0,0.0,1
street01,ideal_10hz,aoi_0.5s,local_5s,1.0,0.9789279925272673,1.0,0.9789279925272673,0.0,0.0,1
street01,ideal_10hz,original,global,1.0,1.0,1.0,1.0,0.0,0.0,1
street01,ideal_10hz,original,local_10s,1.0,0.9863444508814037,1.0,0.9863444508814037,0.0,0.0,1
street01,ideal_10hz,original,local_1s,1.0,0.9920863112352474,1.0,0.9920863112352474,0.0,0.0,1
street01,ideal_10hz,original,local_5s,1.0,0.9789279925272673,1.0,0.9789279925272673,0.0,0.0,1
street01,nominal_5hz,aoi_0.2s,global,1.0,0.9709978385181537,0.88869736518099,0.867191988836904,0.15196311800596157,0.5333333333352736,1
street01,nominal_5hz,aoi_0.2s,local_10s,1.0,0.9261496868879142,0.8887693453612514,0.8265055587740351,0.15194626058649596,0.5333333333352736,1
street01,nominal_5hz,aoi_0.2s,local_1s,1.0,0.8609217119855418,0.8886880801774418,0.7791834387579067,0.1519647306881319,0.5333333333352736,0
street01,nominal_5hz,aoi_0.2s,local_5s,1.0,0.8557103217121349,0.888733206956235,0.7737300475287783,0.15195472403087676,0.5333333333352736,0
street01,nominal_5hz,aoi_0.3s,global,1.0,0.9709978385181537,0.9891652302388575,0.9619141426578018,0.15196311800596157,0.5333333333352736,1
street01,nominal_5hz,aoi_0.3s,local_10s,1.0,0.9261496868879142,0.9892134955447047,0.9168528787001021,0.15194626058649596,0.5333333333352736,1
street01,nominal_5hz,aoi_0.3s,local_1s,1.0,0.8609217119855418,0.9891563295818614,0.8604835838878392,0.1519647306881319,0.5333333333352736,1
street01,nominal_5hz,aoi_0.3s,local_5s,1.0,0.8557103217121349,0.9891755268001868,0.8546388637050469,0.15195472403087676,0.5333333333352736,1
street01,nominal_5hz,aoi_0.5s,global,1.0,0.9709978385181537,0.9999179184109005,0.970943117458754,0.15196311800596157,0.5333333333352736,1
street01,nominal_5hz,aoi_0.5s,local_10s,1.0,0.9261496868879142,0.9999172390962509,0.9261496868879142,0.15194626058649596,0.5333333333352736,1
street01,nominal_5hz,aoi_0.5s,local_1s,1.0,0.8609217119855418,0.9999178509816807,0.8609217119855418,0.1519647306881319,0.5333333333352736,1
street01,nominal_5hz,aoi_0.5s,local_5s,1.0,0.8557103217121349,0.9999175801533009,0.8557103217121349,0.15195472403087676,0.5333333333352736,1
street01,nominal_5hz,original,global,1.0,0.9709978385181537,1.0,0.9709978385181537,0.15196311800596157,0.5333333333352736,1
street01,nominal_5hz,original,local_10s,1.0,0.9261496868879142,1.0,0.9261496868879142,0.15194626058649596,0.5333333333352736,1
street01,nominal_5hz,original,local_1s,1.0,0.8609217119855418,0.9999726169938935,0.8609217119855418,0.1519647306881319,0.5333333333352736,1
street01,nominal_5hz,original,local_5s,1.0,0.8557103217121349,1.0,0.8557103217121349,0.15195472403087676,0.5333333333352736,1
street01,stress_1hz,aoi_0.2s,global,1.0,0.30249801636159673,0.015650222988317055,0.01502093080522039,0.9100358422909962,4.433333333329453,0
street01,stress_1hz,aoi_0.2s,local_10s,1.0,0.4490606637424481,0.015696984744406742,0.0018207398824795166,0.9108913349304668,4.433333333329453,0
street01,stress_1hz,aoi_0.2s,local_1s,1.0,0.3802404227936143,0.015663079492866726,0.0016703633724910322,0.9101125441521868,4.433333333329453,0
street01,stress_1hz,aoi_0.2s,local_5s,1.0,0.331053050907992,0.015687244155059205,0.0018681831918459298,0.9105030357947762,4.433333333329453,0
street01,stress_1hz,aoi_0.3s,global,1.0,0.30249801636159673,0.015650222988317055,0.01502093080522039,0.9100358422909962,4.433333333329453,0
street01,stress_1hz,aoi_0.3s,local_10s,1.0,0.4490606637424481,0.015696984744406742,0.0018207398824795166,0.9108913349304668,4.433333333329453,0
street01,stress_1hz,aoi_0.3s,local_1s,1.0,0.3802404227936143,0.015663079492866726,0.0016703633724910322,0.9101125441521868,4.433333333329453,0
street01,stress_1hz,aoi_0.3s,local_5s,1.0,0.331053050907992,0.015687244155059205,0.0018681831918459298,0.9105030357947762,4.433333333329453,0
street01,stress_1hz,aoi_0.5s,global,1.0,0.30249801636159673,0.2244931461873102,0.18449205176612218,0.9100358422909962,4.433333333329453,0
street01,stress_1hz,aoi_0.5s,local_10s,1.0,0.4490606637424481,0.22433722309580953,0.11876189687991394,0.9108913349304668,4.433333333329453,0
street01,stress_1hz,aoi_0.5s,local_1s,1.0,0.3802404227936143,0.22448588406035216,0.10884744927298118,0.9101125441521868,4.433333333329453,0
street01,stress_1hz,aoi_0.5s,local_5s,1.0,0.331053050907992,0.2243742959971428,0.10090936564191323,0.9105030357947762,4.433333333329453,0
street01,stress_1hz,original,global,1.0,0.30249801636159673,0.6759692467646173,0.295657883936633,0.9100358422909962,4.433333333329453,0
street01,stress_1hz,original,local_10s,1.0,0.4490606637424481,0.9237772076471075,0.4472675108278849,0.9108913349304668,4.433333333329453,0
street01,stress_1hz,original,local_1s,1.0,0.3802404227936143,0.31468550617486785,0.1564938798981352,0.9101125441521868,4.433333333329453,0
street01,stress_1hz,original,local_5s,1.0,0.331053050907992,0.675650429956867,0.27712299788455724,0.9105030357947762,4.433333333329453,0
