dataset,file,column,clean_column,numeric_fraction,median_numeric,min_numeric,max_numeric
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Minimum Temperature,grp_s_03_activemat_1_minimum_temperature,0.9961977186311787,281.781531,280.697712,296.79
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Maximum Temperature,grp_s_03_activemat_1_maximum_temperature,0.9961977186311787,287.37100999999996,285.096345,296.810463
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_04_CASING:Wall Heat Rate,grp_s_04_casing_wall_heat_rate,0.9961977186311787,-0.1142065085,-2.61048511,0.126577145
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_04_CASING:Mean Temperature,grp_s_04_casing_mean_temperature,0.9961977186311787,285.2896455,283.372263,296.792579
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_04_CASING:Minimum Temperature,grp_s_04_casing_minimum_temperature,0.9961977186311787,279.6551985,279.062234,296.790359
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_04_CASING:Maximum Temperature,grp_s_04_casing_maximum_temperature,0.9961977186311787,288.1458475,286.088817,296.827751
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_05_THERMALPAD:Wall Heat Rate,grp_s_05_thermalpad_wall_heat_rate,0.9961977186311787,0.009477118735000001,-7.85967609,0.562032528
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_05_THERMALPAD:Mean Temperature,grp_s_05_thermalpad_mean_temperature,0.9961977186311787,279.156106,278.699779,296.82875
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_05_THERMALPAD:Minimum Temperature,grp_s_05_thermalpad_minimum_temperature,0.9961977186311787,278.754343,278.405152,296.80653
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_05_THERMALPAD:Maximum Temperature,grp_s_05_thermalpad_maximum_temperature,0.9961977186311787,279.53275099999996,279.03686,296.878899
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_06_POSITIVE_BUSBAR:Wall Heat Rate,grp_s_06_positive_busbar_wall_heat_rate,0.9961977186311787,-0.002325617125,-0.0162183053,0.00997595082
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_06_POSITIVE_BUSBAR:Mean Temperature,grp_s_06_positive_busbar_mean_temperature,0.9961977186311787,292.1075855,290.643285,296.933757
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_06_POSITIVE_BUSBAR:Minimum Temperature,grp_s_06_positive_busbar_minimum_temperature,0.9961977186311787,288.176104,285.819467,296.841872
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_06_POSITIVE_BUSBAR:Maximum Temperature,grp_s_06_positive_busbar_maximum_temperature,0.9961977186311787,293.8550045,292.779639,297.006868
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:Wall Heat Rate,grp_s_07_negative_busbar_wall_heat_rate,0.9961977186311787,-0.00995076288,-0.0715528915,0.0113551962
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:Mean Temperature,grp_s_07_negative_busbar_mean_temperature,0.9961977186311787,287.7269655,285.558532,296.815889
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:Minimum Temperature,grp_s_07_negative_busbar_minimum_temperature,0.9961977186311787,286.1672075,283.732813,296.799798
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:Maximum Temperature,grp_s_07_negative_busbar_maximum_temperature,0.9961977186311787,289.621282,287.799613,296.854003
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Wall Heat Rate,grp_s_08_pluspole_wall_heat_rate,0.9961977186311787,-0.0183292675,-0.134156537,0.00764117761
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Mean Temperature,grp_s_08_pluspole_mean_temperature,0.9961977186311787,287.642191,285.292244,296.813189
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Minimum Temperature,grp_s_08_pluspole_minimum_temperature,0.9961977186311787,286.5997495,284.029035,296.793476
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Maximum Temperature,grp_s_08_pluspole_maximum_temperature,0.9961977186311787,289.598882,287.763075,296.867903
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Wall Heat Rate,grp_s_09_minuspole_wall_heat_rate,0.9961977186311787,-0.003665244805,-0.681534092,0.0134409152
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Mean Temperature,grp_s_09_minuspole_mean_temperature,0.9961977186311787,281.67615,280.586759,296.793575
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Minimum Temperature,grp_s_09_minuspole_minimum_temperature,0.9961977186311787,280.82356300000004,279.860576,296.790957
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Maximum Temperature,grp_s_09_minuspole_maximum_temperature,0.9961977186311787,282.6143965,281.494692,296.813161
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Wall Heat Rate,grp_s_10_inactivemat_wall_heat_rate,0.9961977186311787,-0.0436580012,-1.47007184,0.0183784711
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Mean Temperature,grp_s_10_inactivemat_mean_temperature,0.9961977186311787,285.4521145,283.494635,296.790721
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Minimum Temperature,grp_s_10_inactivemat_minimum_temperature,0.9961977186311787,280.0004905,279.298783,296.79
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Maximum Temperature,grp_s_10_inactivemat_maximum_temperature,0.9961977186311787,288.379391,286.319222,296.823091
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Wall Heat Rate,grp_s_03_activemat_2_wall_heat_rate,0.9961977186311787,-0.29768072749999996,-3.14176195,0.0270827655
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Mean Temperature,grp_s_03_activemat_2_mean_temperature,0.9961977186311787,285.03037600000005,282.907288,296.790109
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Minimum Temperature,grp_s_03_activemat_2_minimum_temperature,0.9961977186311787,281.486131,280.344992,296.79
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Maximum Temperature,grp_s_03_activemat_2_maximum_temperature,0.9961977186311787,286.87527650000004,284.366949,296.807331
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Wall Heat Rate,grp_s_03_activemat_3_wall_heat_rate,0.9961977186311787,-0.290952014,-3.07183908,0.0259437004
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Mean Temperature,grp_s_03_activemat_3_mean_temperature,0.9961977186311787,285.1225415,282.966779,296.790263
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Minimum Temperature,grp_s_03_activemat_3_minimum_temperature,0.9961977186311787,281.609851,280.435392,296.79
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Maximum Temperature,grp_s_03_activemat_3_maximum_temperature,0.9961977186311787,286.951998,284.412916,296.807507
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Wall Heat Rate,grp_s_03_activemat_4_wall_heat_rate,0.9961977186311787,-0.2489388615,-2.93701873,0.0270226523
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Mean Temperature,grp_s_03_activemat_4_mean_temperature,0.9961977186311787,285.88637,284.101757,296.790379
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Minimum Temperature,grp_s_03_activemat_4_minimum_temperature,0.9961977186311787,282.1011205,281.073897,296.79
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Maximum Temperature,grp_s_03_activemat_4_maximum_temperature,0.9961977186311787,287.8336785,285.772924,296.814686
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_11_SENSORS:Wall Heat Rate,grp_s_11_sensors_wall_heat_rate,0.9961977186311787,-0.0029346207649999997,-0.492594462,0.00848308099
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_11_SENSORS:Mean Temperature,grp_s_11_sensors_mean_temperature,0.9961977186311787,282.948468,281.635387,296.794755
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_11_SENSORS:Minimum Temperature,grp_s_11_sensors_minimum_temperature,0.9961977186311787,279.1664455,278.796871,296.7913
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_S_11_SENSORS:Maximum Temperature,grp_s_11_sensors_maximum_temperature,0.9961977186311787,287.8896315,285.82943,296.819169
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,Number of Cells,number_of_cells,0.9961977186311787,2274290.0,2274290.0,2274290.0
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,Wall Time Since Start of Simulation,wall_time_since_start_of_simulation,0.9961977186311787,21303.025999999998,290.891,47394.581
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mass Flow,grp_f_01_liquid_bnd_inlet_mass_flow,0.9961977186311787,0.0244391666,0.0244391666,0.0244391666
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Velocity,grp_f_01_liquid_bnd_inlet_mean_velocity,0.9961977186311787,0.652149768,0.652145305,0.653664857
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Turbulence Kinetic Energy,grp_f_01_liquid_bnd_inlet_mean_turbulence_kinetic_energy,0.9961977186311787,0.286402639,0.286402639,0.286402639
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Dissipation Rate,grp_f_01_liquid_bnd_inlet_mean_dissipation_rate,0.9961977186311787,28.8187096,28.8187096,28.8187096
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Temperature,grp_f_01_liquid_bnd_inlet_mean_temperature,0.9961977186311787,278.3780895,278.043893,295.583599
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Minimum Temperature,grp_f_01_liquid_bnd_inlet_minimum_temperature,0.9961977186311787,278.3780765,278.043878,295.495882
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Maximum Temperature,grp_f_01_liquid_bnd_inlet_maximum_temperature,0.9961977186311787,278.378151,278.043954,296.117796
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Relative Pressure,grp_f_01_liquid_bnd_inlet_mean_relative_pressure,0.9961977186311787,-52.183728,-5796.1921,216.836419
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Absolute Pressure,grp_f_01_liquid_bnd_inlet_mean_absolute_pressure,0.9961977186311787,100447.8163,94703.8079,100716.8364
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Total Pressure,grp_f_01_liquid_bnd_inlet_mean_total_pressure,0.9961977186311787,100726.2372,94983.0894,100995.9009
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Outlet:Mass Flow,grp_f_01_liquid_bnd_outlet_mass_flow,0.9961977186311787,-0.0244391679,-0.0244391745,-0.024423062
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Outlet:Mean Velocity,grp_f_01_liquid_bnd_outlet_mean_velocity,0.9961977186311787,-0.652161752,-0.653603552,-0.652155866
FreeTwinEV_simulation_cooldown,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_CD\CASE_ID22_CD_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Outlet:Mean Turbulence Kinetic Energy,grp_f_01_liquid_bnd_outlet_mean_turbulence_kinetic_energy,0.9961977186311787,6.917376925e-05,6.74035194e-05,0.192466763
